Simulation_Number,PV_No_Option,PV_With_Option
1504,74.65734729813374,74.65734729813374
1505,80.93948240574447,80.93948240574447
1506,115.16917711485686,138.20301253782824
1507,148.41304292374036,178.09565150848843
1508,80.56349323829086,80.56349323829086
1509,97.12334782428321,97.12334782428321
1510,113.79402324826951,113.79402324826951
1511,77.76162231368296,77.76162231368296
1512,117.17573962144222,140.61088754573066
1513,88.31454158860808,88.31454158860808
1514,114.89297102522131,137.87156523026556
1515,70.23610954889114,70.23610954889114
1516,72.03100317736376,72.03100317736376
1517,93.2054452117509,93.2054452117509
1518,112.76936631451738,112.76936631451738
1519,100.2700592916877,100.2700592916877
1520,91.07333326171826,91.07333326171826
1521,97.5074405806486,97.5074405806486
1522,150.93748769619742,181.1249852354369
1523,90.31635270623384,90.31635270623384
1524,106.47567210085603,106.47567210085603
1525,101.7728777518435,101.7728777518435
1526,71.19292448982797,71.19292448982797
1527,105.07832359949943,105.07832359949943
1528,126.55162574141367,151.8619508896964
1529,84.65803664752634,84.65803664752634
1530,107.12714773567195,107.12714773567195
1531,77.01427407899219,77.01427407899219
1532,80.01716511988431,80.01716511988431
1533,99.08061233987327,99.08061233987327
1534,134.436981205471,161.32437744656522
1535,118.30520005762058,141.96624006914467
1536,93.4813461162517,93.4813461162517
1537,102.949095365004,102.949095365004
1538,79.3103556926812,79.3103556926812
1539,89.31425284071177,89.31425284071177
1540,90.98796774349299,90.98796774349299
1541,105.66957082010916,105.66957082010916
1542,89.08406494058285,89.08406494058285
1543,111.38001589283238,111.38001589283238
1544,107.81449435379173,107.81449435379173
1545,95.73501078051623,95.73501078051623
1546,76.24643749356173,76.24643749356173
1547,78.17393544178417,78.17393544178417
1548,83.67827525452093,83.67827525452093
1549,69.01762161532712,69.01762161532712
1550,134.28636184894322,161.14363421873185
1551,130.69166395632107,156.82999674758528
1552,126.5441384963627,151.85296619563522
1553,104.72491918422351,104.72491918422351
1554,94.84532823285447,94.84532823285447
1555,79.69387886165796,79.69387886165796
1556,86.49129710112084,86.49129710112084
1557,82.60918652735332,82.60918652735332
1558,97.00633770369217,97.00633770369217
1559,108.68645916349502,108.68645916349502
1560,98.96096925586684,98.96096925586684
1561,74.12059562270474,74.12059562270474
1562,82.73612532350892,82.73612532350892
1563,133.57313513050008,160.28776215660008
1564,97.1112845983025,97.1112845983025
1565,110.08039722892529,110.08039722892529
1566,75.43228118128928,75.43228118128928
1567,109.78368887682521,109.78368887682521
1568,73.0468077757473,73.0468077757473
1569,71.6757715382181,71.6757715382181
1570,90.11532956255566,90.11532956255566
1571,112.7293142399984,112.7293142399984
1572,102.55458225387751,102.55458225387751
1573,82.95665863494229,82.95665863494229
1574,110.39065081827711,110.39065081827711
1575,98.45609976166948,98.45609976166948
1576,95.70290733044438,95.70290733044438
1577,120.28922889081129,144.34707466897353
1578,121.71708097202209,146.06049716642653
1579,98.44650486902447,98.44650486902447
1580,128.08591045391015,153.7030925446922
1581,77.34410563526598,77.34410563526598
1582,106.26884804165645,106.26884804165645
1583,104.2083755734702,104.2083755734702
1584,100.21208531194969,100.21208531194969
1585,124.30905867999215,149.17087041599058
1586,98.11236813578097,98.11236813578097
1587,118.61828989352726,142.34194787223268
1588,154.72835905766235,185.6740308691948
1589,98.50518668001116,98.50518668001116
1590,88.86830507191361,88.86830507191361
1591,109.44093297353915,109.44093297353915
1592,87.62832938095141,87.62832938095141
1593,100.92063200132543,100.92063200132543
1594,154.44485495314808,185.33382594377767
1595,81.09125742517308,81.09125742517308
1596,106.23922885227827,106.23922885227827
1597,101.63115864979305,101.63115864979305
1598,118.23886719374404,141.88664063249283
1599,135.04512482906432,162.0541497948772
1600,74.36995279631066,74.36995279631066
1601,80.87950684342361,80.87950684342361
1602,87.25523681151846,87.25523681151846
1603,107.38607445893604,107.38607445893604
1604,116.67502934960652,140.01003521952782
1605,124.43952227217072,149.32742672660484
1606,107.39640407969415,107.39640407969415
1607,137.03360202473309,164.4403224296797
1608,96.61634111557912,96.61634111557912
1609,145.26458639528371,174.31750367434043
1610,121.99262303596512,146.39114764315815
1611,113.94056619972459,113.94056619972459
1612,107.55250260317398,107.55250260317398
1613,111.39889331890842,111.39889331890842
1614,107.85796012518803,107.85796012518803
1615,87.48305695889584,87.48305695889584
1616,101.09142453684481,101.09142453684481
1617,88.26250263435344,88.26250263435344
1618,92.05015511262536,92.05015511262536
1619,105.57917075695443,105.57917075695443
1620,140.78325796019502,168.93990955223398
1621,75.13855094450284,75.13855094450284
1622,108.22033799527647,108.22033799527647
1623,95.47781388019001,95.47781388019001
1624,116.12869603296072,139.35443523955286
1625,99.35272176235704,99.35272176235704
1626,71.86142908495849,71.86142908495849
1627,129.5675636252105,155.4810763502526
1628,102.38993592102187,102.38993592102187
1629,87.93263607541303,87.93263607541303
1630,74.80789502212438,74.80789502212438
1631,136.7002984808715,164.0403581770458
1632,107.78404307477585,107.78404307477585
1633,75.43004795370351,75.43004795370351
1634,102.61932343410399,102.61932343410399
1635,83.59632257420641,83.59632257420641
1636,99.95451038546136,99.95451038546136
1637,124.67306017370396,149.60767220844474
1638,122.10161304291157,146.52193565149386
1639,99.96752077803582,99.96752077803582
1640,115.80565172428838,138.96678206914606
1641,120.84678235258184,145.0161388230982
1642,108.86948399387356,108.86948399387356
1643,76.82367273373423,76.82367273373423
1644,117.43582442720874,140.9229893126505
1645,85.92596108776188,85.92596108776188
1646,99.65762314670854,99.65762314670854
1647,86.34142438512076,86.34142438512076
1648,120.24525995198177,144.29431194237813
1649,117.43328779118615,140.9199453494234
1650,104.50349378407836,104.50349378407836
1651,65.36573461714111,65.36573461714111
1652,110.59676017444156,110.59676017444156
1653,60.52652765961743,60.52652765961743
1654,128.97833234985,154.77399881982
1655,133.32295483366065,159.98754580039278
1656,107.29034371334689,107.29034371334689
1657,98.53831198952504,98.53831198952504
1658,96.39783343330451,96.39783343330451
1659,100.84276804443752,100.84276804443752
1660,69.15925507951077,69.15925507951077
1661,104.51647851198763,104.51647851198763
1662,77.78408662983641,77.78408662983641
1663,98.69495020039408,98.69495020039408
1664,112.58313120504766,112.58313120504766
1665,103.14111487671998,103.14111487671998
1666,92.2660109643657,92.2660109643657
1667,81.86868614225745,81.86868614225745
1668,85.4220038273462,85.4220038273462
1669,84.80153611512925,84.80153611512925
1670,67.10778679259285,67.10778679259285
1671,90.22233801438523,90.22233801438523
1672,92.18480200051421,92.18480200051421
1673,130.253874597778,156.3046495173336
1674,107.58884543110769,107.58884543110769
1675,92.49321335433169,92.49321335433169
1676,90.81398637837745,90.81398637837745
1677,99.14588086509102,99.14588086509102
1678,90.47706107661749,90.47706107661749
1679,92.51735411946997,92.51735411946997
1680,103.76979642218379,103.76979642218379
1681,85.89674738097591,85.89674738097591
1682,122.0221943453781,146.42663321445372
1683,86.85414284945742,86.85414284945742
1684,95.8042926724671,95.8042926724671
1685,92.61960786341808,92.61960786341808
1686,89.4633459874957,89.4633459874957
1687,91.54869716501426,91.54869716501426
1688,104.42836229329488,104.42836229329488
1689,85.91983178966721,85.91983178966721
1690,113.49305233827893,113.49305233827893
1691,135.66702789142892,162.80043346971468
1692,80.5279483354338,80.5279483354338
1693,103.76333093176902,103.76333093176902
1694,104.77805351366526,104.77805351366526
1695,87.10735589446186,87.10735589446186
1696,86.04452607786904,86.04452607786904
1697,67.410457933017,67.410457933017
1698,109.1905078757186,109.1905078757186
1699,80.28333555710604,80.28333555710604
1700,117.64890967337243,141.17869160804693
1701,104.80229504421176,104.80229504421176
1702,124.81465262140897,149.77758314569076
1703,115.45569278138375,138.54683133766048
1704,83.34109103709605,83.34109103709605
1705,96.95543356046409,96.95543356046409
1706,77.30716551966499,77.30716551966499
1707,79.27546508120876,79.27546508120876
1708,94.88105280463093,94.88105280463093
1709,99.74995127808079,99.74995127808079
1710,88.5095845179994,88.5095845179994
1711,90.7084041499916,90.7084041499916
1712,81.74935314298268,81.74935314298268
1713,93.70606923000692,93.70606923000692
1714,154.83465618525716,185.80158742230856
1715,104.58046874129556,104.58046874129556
1716,99.15410001765775,99.15410001765775
1717,105.98686162659325,105.98686162659325
1718,113.2294347780755,113.2294347780755
1719,152.98774374317676,183.5852924918121
1720,85.58251198212184,85.58251198212184
1721,110.97333657536099,110.97333657536099
1722,65.22954783724936,65.22954783724936
1723,80.55953854095591,80.55953854095591
1724,73.73007752772587,73.73007752772587
1725,82.20390133650984,82.20390133650984
1726,110.03910975533863,110.03910975533863
1727,116.18246379056136,139.4189565486736
1728,96.62995661157247,96.62995661157247
1729,117.36268969698634,140.8352276363836
1730,108.19743162311,108.19743162311
1731,85.34224218875033,85.34224218875033
1732,109.20299139367101,109.20299139367101
1733,76.17048442770607,76.17048442770607
1734,118.02787337782073,141.63344805338488
1735,112.237331757014,112.237331757014
1736,73.22188286210572,73.22188286210572
1737,110.33614663293307,110.33614663293307
1738,76.98229797493669,76.98229797493669
1739,124.60471173464309,149.52565408157173
1740,125.4792610961609,150.57511331539305
1741,66.74574293866695,66.74574293866695
1742,106.90100671510561,106.90100671510561
1743,98.03298086263864,98.03298086263864
1744,69.62415339503015,69.62415339503015
1745,105.82844647055543,105.82844647055543
1746,102.79787878373365,102.79787878373365
1747,124.02248221847914,148.82697866217498
1748,119.31788984607384,143.1814678152886
1749,115.5720343844901,138.68644126138813
1750,106.52792940281664,106.52792940281664
1751,104.0186811010635,104.0186811010635
1752,103.9027122813863,103.9027122813863
1753,102.99105079195108,102.99105079195108
1754,112.90268543023852,112.90268543023852
1755,110.70798572641866,110.70798572641866
1756,91.6907994249181,91.6907994249181
1757,111.42170568556864,111.42170568556864
1758,100.34719863345997,100.34719863345997
1759,78.2059432496104,78.2059432496104
1760,135.8135396399413,162.97624756792956
1761,73.13558628120657,73.13558628120657
1762,102.22964160565446,102.22964160565446
1763,121.30696203132459,145.5683544375895
1764,141.64488369392552,169.9738604327106
1765,93.66550477532654,93.66550477532654
1766,86.57527621556814,86.57527621556814
1767,72.33749190378009,72.33749190378009
1768,114.38422731244171,137.26107277493006
1769,92.17230235589098,92.17230235589098
1770,100.36353042203574,100.36353042203574
1771,95.57650263391149,95.57650263391149
1772,106.94553635835125,106.94553635835125
1773,83.38870761100436,83.38870761100436
1774,91.32984819476535,91.32984819476535
1775,118.85119913449165,142.62143896138997
1776,106.61804276782081,106.61804276782081
1777,119.03480473580598,142.84176568296718
1778,150.0968153577188,180.11617842926256
1779,82.96380619542168,82.96380619542168
1780,84.0121638158267,84.0121638158267
1781,86.26810567754428,86.26810567754428
1782,83.41824184434279,83.41824184434279
1783,72.06845072432134,72.06845072432134
1784,85.78763688393323,85.78763688393323
1785,122.45079861142179,146.94095833370613
1786,110.72027563950127,110.72027563950127
1787,124.18253074440878,149.01903689329055
1788,108.84250607712164,108.84250607712164
1789,90.5704358104368,90.5704358104368
1790,105.03807020280932,105.03807020280932
1791,100.45487294471648,100.45487294471648
1792,78.5561510411106,78.5561510411106
1793,90.74790021248349,90.74790021248349
1794,101.30525957668927,101.30525957668927
1795,99.45534256898397,99.45534256898397
1796,90.44301771964385,90.44301771964385
1797,101.75717011881514,101.75717011881514
1798,75.33575155123972,75.33575155123972
1799,130.58607309893836,156.70328771872602
1800,127.38572432655562,152.86286919186674
1801,86.25061327806971,86.25061327806971
1802,101.59828219796809,101.59828219796809
1803,103.2882904680233,103.2882904680233
1804,84.73627614737585,84.73627614737585
1805,74.49193632528637,74.49193632528637
1806,74.40301123555557,74.40301123555557
1807,110.63300730570165,110.63300730570165
1808,99.86222026231603,99.86222026231603
1809,82.25393053980966,82.25393053980966
1810,100.26327865700121,100.26327865700121
1811,74.21596418775971,74.21596418775971
1812,106.1413600476614,106.1413600476614
1813,117.89678497690655,141.47614197228785
1814,110.09083749269722,110.09083749269722
1815,96.53234329571795,96.53234329571795
1816,100.19337070324721,100.19337070324721
1817,97.08502411751235,97.08502411751235
1818,187.21958474190464,224.66350169028556
1819,78.09502037419527,78.09502037419527
1820,95.4296307397894,95.4296307397894
1821,100.31296244827189,100.31296244827189
1822,113.7790246395874,113.7790246395874
1823,85.01087912210687,85.01087912210687
1824,85.18298998659373,85.18298998659373
1825,104.61549799073713,104.61549799073713
1826,76.5982733163013,76.5982733163013
1827,116.14632993375125,139.37559592050147
1828,115.94382321668881,139.13258786002658
1829,75.99879273435593,75.99879273435593
1830,102.34570384891246,102.34570384891246
1831,93.41572734491605,93.41572734491605
1832,99.09540199740132,99.09540199740132
1833,87.11391422406092,87.11391422406092
1834,114.33141076884544,137.19769292261452
1835,124.80128476789079,149.76154172146894
1836,126.5009317618085,151.8011181141702
1837,102.25453317109991,102.25453317109991
1838,74.59340393930127,74.59340393930127
1839,113.76490834975606,113.76490834975606
1840,98.50964563647199,98.50964563647199
1841,101.69210946744211,101.69210946744211
1842,118.62613336160483,142.3513600339258
1843,74.44876756135905,74.44876756135905
1844,72.82355899973653,72.82355899973653
1845,99.98101669901898,99.98101669901898
1846,108.55613755585436,108.55613755585436
1847,91.01419612692432,91.01419612692432
1848,84.17332093979766,84.17332093979766
1849,80.8123309191563,80.8123309191563
1850,112.92854342405613,112.92854342405613
1851,109.30754760088013,109.30754760088013
1852,92.45083705692898,92.45083705692898
1853,110.62008959172674,110.62008959172674
1854,112.79400178156719,112.79400178156719
1855,98.94033466975337,98.94033466975337
1856,108.89999831074864,108.89999831074864
1857,107.64400444427659,107.64400444427659
1858,68.38401065445943,68.38401065445943
1859,103.01898516627557,103.01898516627557
1860,94.9040684848859,94.9040684848859
1861,64.99087123870022,64.99087123870022
1862,111.43980130067689,111.43980130067689
1863,88.93605261261328,88.93605261261328
1864,138.5431729900835,166.25180758810018
1865,85.4161202077013,85.4161202077013
1866,147.23574184850628,176.68289021820755
1867,142.81874923575307,171.38249908290368
1868,97.90639490289767,97.90639490289767
1869,122.54882575256654,147.05859090307985
1870,99.75765745340395,99.75765745340395
1871,142.03129285624277,170.43755142749131
1872,97.09452142061004,97.09452142061004
1873,67.18477170985894,67.18477170985894
1874,101.89145906145147,101.89145906145147
1875,107.0167575781273,107.0167575781273
1876,129.03842608973434,154.8461113076812
1877,68.49374933292647,68.49374933292647
1878,95.01236924362271,95.01236924362271
1879,118.574113697701,142.28893643724118
1880,118.70804433505823,142.4496532020699
1881,85.55532582981712,85.55532582981712
1882,115.54506156304116,138.65407387564937
1883,114.38534804329913,137.26241765195897
1884,75.09900561148609,75.09900561148609
1885,90.57543671614431,90.57543671614431
1886,83.22006095117753,83.22006095117753
1887,97.75149513413291,97.75149513413291
1888,123.57015130982437,148.28418157178922
1889,75.0020446289191,75.0020446289191
1890,100.9813516504846,100.9813516504846
1891,86.08286970923427,86.08286970923427
1892,104.46979906384065,104.46979906384065
1893,137.5355601267739,165.0426721521287
1894,95.16030894119409,95.16030894119409
1895,129.86096704348535,155.8331604521824
1896,95.75851897301958,95.75851897301958
1897,84.5671972704894,84.5671972704894
1898,68.87223367065695,68.87223367065695
1899,101.14146451984698,101.14146451984698
1900,122.35778701983496,146.82934442380193
1901,114.80576301546505,137.76691561855804
1902,94.44647730052283,94.44647730052283
1903,120.27674322881646,144.33209187457973
1904,84.99904221991551,84.99904221991551
1905,101.44557004733392,101.44557004733392
1906,105.23907116434881,105.23907116434881
1907,104.21473402551631,104.21473402551631
1908,116.33561532637505,139.60273839165006
1909,126.0474229800262,151.25690757603144
1910,78.26915784070836,78.26915784070836
1911,115.75430889233371,138.90517067080046
1912,88.92489693425794,88.92489693425794
1913,159.53387897487576,191.4406547698509
1914,97.6627526054776,97.6627526054776
1915,98.4575474908292,98.4575474908292
1916,106.9832972027555,106.9832972027555
1917,97.9550638591763,97.9550638591763
1918,84.24851913402762,84.24851913402762
1919,129.1917073097817,155.03004877173805
1920,100.33279090768364,100.33279090768364
1921,71.3213866964768,71.3213866964768
1922,122.87630895625108,147.45157074750128
1923,104.89907536778423,104.89907536778423
1924,109.3794451979929,109.3794451979929
1925,104.5096854300964,104.5096854300964
1926,84.47894934629883,84.47894934629883
1927,75.51172444410787,75.51172444410787
1928,105.02168455402315,105.02168455402315
1929,117.05091639198459,140.4610996703815
1930,66.91404730943069,66.91404730943069
1931,103.80718867928239,103.80718867928239
1932,88.58515118155748,88.58515118155748
1933,91.04972632864228,91.04972632864228
1934,126.58447030314389,151.90136436377267
1935,111.22154267226182,111.22154267226182
1936,82.38109510134049,82.38109510134049
1937,113.15542844957687,113.15542844957687
1938,105.43985076492267,105.43985076492267
1939,109.91278885936488,109.91278885936488
1940,106.21320541247063,106.21320541247063
1941,96.92068777023695,96.92068777023695
1942,74.86058749112104,74.86058749112104
1943,86.48358614213389,86.48358614213389
1944,119.09005352595234,142.9080642311428
1945,77.14492046176422,77.14492046176422
1946,101.34532561055386,101.34532561055386
1947,96.30251267079738,96.30251267079738
1948,113.64730085307063,113.64730085307063
1949,68.60454393313181,68.60454393313181
1950,135.37496219467653,162.4499546336118
1951,127.28797089344577,152.74556507213492
1952,120.9584739094041,145.1501686912849
1953,93.8259924933307,93.8259924933307
1954,96.37269021113255,96.37269021113255
1955,68.3216997891738,68.3216997891738
1956,119.09637032512936,142.91564439015522
1957,97.80561658895773,97.80561658895773
1958,99.66385027687686,99.66385027687686
1959,85.90548719021575,85.90548719021575
1960,61.72308162654868,61.72308162654868
1961,85.04946942088793,85.04946942088793
1962,87.4161717460647,87.4161717460647
1963,121.21484205474529,145.45781046569437
1964,90.79395791124519,90.79395791124519
1965,75.58228477830453,75.58228477830453
1966,91.77062383507247,91.77062383507247
1967,149.51519513529257,179.41823416235107
1968,89.71448489539374,89.71448489539374
1969,71.461700772526,71.461700772526
1970,95.44135289748921,95.44135289748921
1971,96.55957307890287,96.55957307890287
1972,115.72229327644168,138.86675193173002
1973,81.02142117417688,81.02142117417688
1974,120.87617685630511,145.05141222756612
1975,96.22549196792076,96.22549196792076
1976,97.57331982372656,97.57331982372656
1977,133.41793062639871,160.10151675167845
1978,129.5173411114887,155.42080933378642
1979,88.74915039746186,88.74915039746186
1980,105.92633858496671,105.92633858496671
1981,83.18537770296372,83.18537770296372
1982,110.56317796894632,110.56317796894632
1983,71.15614179506497,71.15614179506497
1984,131.49587064179954,157.79504477015942
1985,125.29767406372693,150.3572088764723
1986,118.82768138030632,142.59321765636756
1987,89.98799877419074,89.98799877419074
1988,126.79598574801925,152.1551828976231
1989,96.2013890459912,96.2013890459912
1990,116.00647651346554,139.20777181615864
1991,87.95471026952727,87.95471026952727
1992,74.98316681722513,74.98316681722513
1993,110.65213208485375,110.65213208485375
1994,128.01897787024544,153.6227734442945
1995,105.24971370662772,105.24971370662772
1996,79.86864216817149,79.86864216817149
1997,104.2599764969924,104.2599764969924
1998,100.63838320325657,100.63838320325657
1999,109.45634664141097,109.45634664141097
2000,73.77044938079027,73.77044938079027
2001,131.70047499133142,158.04056998959766
2002,79.64409627610374,79.64409627610374
2003,131.5962713982158,157.91552567785894
2004,111.37432800108287,111.37432800108287
2005,113.78436565302475,113.78436565302475
2006,79.44407464515704,79.44407464515704
2007,106.9224858930492,106.9224858930492
2008,72.52959431317764,72.52959431317764
2009,79.42421391771974,79.42421391771974
2010,96.71430752530071,96.71430752530071
2011,78.63776778433446,78.63776778433446
2012,97.91695801936231,97.91695801936231
2013,80.34366010952206,80.34366010952206
2014,87.76756960757571,87.76756960757571
2015,110.92522397763831,110.92522397763831
2016,81.96775884660205,81.96775884660205
2017,104.50322744959074,104.50322744959074
2018,94.1462756799189,94.1462756799189
2019,114.92676126193108,137.9121135143173
2020,146.4328840506819,175.7194608608183
2021,112.60523867234515,112.60523867234515
2022,94.58397079052118,94.58397079052118
2023,101.63591168102084,101.63591168102084
2024,67.23977998673499,67.23977998673499
2025,76.94710435154792,76.94710435154792
2026,94.14882879908703,94.14882879908703
2027,77.36108020137486,77.36108020137486
2028,85.1666379686709,85.1666379686709
2029,67.54415228085668,67.54415228085668
2030,101.6394670209221,101.6394670209221
2031,85.7554309073295,85.7554309073295
2032,78.8794465641257,78.8794465641257
2033,128.5247447483462,154.22969369801544
2034,99.13881959849051,99.13881959849051
2035,84.81267317823387,84.81267317823387
2036,112.28779253362158,112.28779253362158
2037,103.77830739575272,103.77830739575272
2038,72.14300301113458,72.14300301113458
2039,104.84905670878693,104.84905670878693
2040,120.78970510342776,144.9476461241133
2041,112.45588178034355,112.45588178034355
2042,79.85202761972418,79.85202761972418
2043,78.26240919569237,78.26240919569237
2044,102.44785927974725,102.44785927974725
2045,98.91323592762298,98.91323592762298
2046,100.44673200871051,100.44673200871051
2047,97.50215223502543,97.50215223502543
2048,76.88968248342816,76.88968248342816
2049,157.20725085114162,188.64870102136996
2050,79.59117128600745,79.59117128600745
2051,82.64215297314868,82.64215297314868
2052,116.92173527354937,140.30608232825924
2053,75.33031716653458,75.33031716653458
2054,94.39940048322187,94.39940048322187
2055,82.15744550903254,82.15744550903254
2056,125.43595329156126,150.5231439498735
2057,111.24449289544566,111.24449289544566
2058,89.9010153573953,89.9010153573953
2059,88.87250579957758,88.87250579957758
2060,139.05842203024827,166.87010643629787
2061,94.56633864659281,94.56633864659281
2062,71.16783968764871,71.16783968764871
2063,110.8036479014421,110.8036479014421
2064,94.87513637843425,94.87513637843425
2065,111.4280195615912,111.4280195615912
2066,93.74176014751036,93.74176014751036
2067,129.8669424345549,155.84033092146586
2068,103.84409201580533,103.84409201580533
2069,109.28958583183929,109.28958583183929
2070,91.25515608759768,91.25515608759768
2071,79.73455406190077,79.73455406190077
2072,97.87542102058235,97.87542102058235
2073,107.08882914940514,107.08882914940514
2074,122.43990245242803,146.92788294291364
2075,128.5224175256287,154.22690103075445
2076,110.17288299277674,110.17288299277674
2077,85.78748241792975,85.78748241792975
2078,125.79568857874209,150.95482629449052
2079,158.24076438768003,189.888917265216
2080,69.21614694451064,69.21614694451064
2081,98.54476000075707,98.54476000075707
2082,93.52044701726743,93.52044701726743
2083,86.4353448290264,86.4353448290264
2084,106.33931680838991,106.33931680838991
2085,104.39298739003922,104.39298739003922
2086,97.01197439777667,97.01197439777667
2087,141.76355644238365,170.11626773086036
2088,88.51518529727089,88.51518529727089
2089,75.36098968396884,75.36098968396884
2090,106.9206609436686,106.9206609436686
2091,90.58777932692179,90.58777932692179
2092,140.038895328779,168.0466743945348
2093,78.98063906992678,78.98063906992678
2094,113.72883177154357,113.72883177154357
2095,129.17043348792802,155.00452018551363
2096,62.79741705257127,62.79741705257127
2097,88.18292828190863,88.18292828190863
2098,62.96641905017377,62.96641905017377
2099,107.2462753116218,107.2462753116218
2100,70.201123077243,70.201123077243
2101,93.10427740189193,93.10427740189193
2102,81.59738286326659,81.59738286326659
2103,156.55932697448426,187.8711923693811
2104,131.60960779849884,157.93152935819862
2105,88.8472931512392,88.8472931512392
2106,83.17861363575415,83.17861363575415
2107,82.59289282283623,82.59289282283623
2108,91.6351732791092,91.6351732791092
2109,130.08534109327599,156.10240931193118
2110,125.94100101765527,151.1292012211863
2111,128.11114301713442,153.73337162056131
2112,142.26526532557193,170.7183183906863
2113,89.64405121183003,89.64405121183003
2114,80.44663556962203,80.44663556962203
2115,87.09564363281153,87.09564363281153
2116,80.84403882009701,80.84403882009701
2117,94.54064130114399,94.54064130114399
2118,117.87962715458946,141.45555258550735
2119,77.51676865000152,77.51676865000152
2120,107.9245061898368,107.9245061898368
2121,76.50059632622856,76.50059632622856
2122,71.07727114822794,71.07727114822794
2123,132.24034881842042,158.68841858210448
2124,106.17480099354161,106.17480099354161
2125,74.73008402340251,74.73008402340251
2126,119.57776622503276,143.4933194700393
2127,98.93687046050842,98.93687046050842
2128,146.83140990462564,176.1976918855508
2129,66.48390113372092,66.48390113372092
2130,121.76839136263816,146.1220696351658
2131,78.71297396411782,78.71297396411782
2132,93.44344185642547,93.44344185642547
2133,156.113853597652,187.3366243171824
2134,102.20942922138839,102.20942922138839
2135,83.34917046998885,83.34917046998885
2136,151.92060787351855,182.30472944822225
2137,89.94015468371317,89.94015468371317
2138,92.59869282715269,92.59869282715269
2139,76.78351605295583,76.78351605295583
2140,102.80806752810714,102.80806752810714
2141,105.35193311390198,105.35193311390198
2142,89.11389782720327,89.11389782720327
2143,66.89895742464414,66.89895742464414
2144,109.61919358685495,109.61919358685495
2145,105.87931999534284,105.87931999534284
2146,103.66097733636815,103.66097733636815
2147,96.60716965929868,96.60716965929868
2148,113.03510837057837,113.03510837057837
2149,89.0064054117138,89.0064054117138
2150,102.54352282085908,102.54352282085908
2151,105.0563492160712,105.0563492160712
2152,102.76925444579577,102.76925444579577
2153,81.14008472779173,81.14008472779173
2154,119.38137603487999,143.257651241856
2155,85.47325569333786,85.47325569333786
2156,105.09212648656008,105.09212648656008
2157,81.86629830933892,81.86629830933892
2158,95.69055311302824,95.69055311302824
2159,105.15557778218808,105.15557778218808
2160,76.89174428347451,76.89174428347451
2161,83.03049527519012,83.03049527519012
2162,132.57130361974734,159.0855643436968
2163,73.0311312446913,73.0311312446913
2164,97.62442639240682,97.62442639240682
2165,100.75779059338066,100.75779059338066
2166,101.77155621719305,101.77155621719305
2167,99.6325291677745,99.6325291677745
2168,84.38320058609669,84.38320058609669
2169,76.08680452009132,76.08680452009132
2170,123.06828001082654,147.68193601299183
2171,80.16303647188195,80.16303647188195
2172,71.17480680600879,71.17480680600879
2173,107.90253200397812,107.90253200397812
2174,86.88144545280323,86.88144545280323
2175,104.4393809780686,104.4393809780686
2176,79.09411108533911,79.09411108533911
2177,83.99632729506278,83.99632729506278
2178,90.01331958068862,90.01331958068862
2179,116.17823276795144,139.4138793215417
2180,93.19060066931374,93.19060066931374
2181,115.69918021733429,138.83901626080115
2182,88.72297275907167,88.72297275907167
2183,95.46160603858714,95.46160603858714
2184,126.34318063254797,151.61181675905755
2185,111.25997176337007,111.25997176337007
2186,115.78752198961449,138.94502638753738
2187,106.10836472144918,106.10836472144918
2188,117.1093333845546,140.5312000614655
2189,112.16576226480342,112.16576226480342
2190,78.4333285570089,78.4333285570089
2191,118.07574641085303,141.6908956930236
2192,126.26714544053108,151.5205745286373
2193,63.211043939442085,63.211043939442085
2194,90.66005338978077,90.66005338978077
2195,107.51747121322603,107.51747121322603
2196,137.02346749182504,164.42816099019004
2197,132.64629318361068,159.17555182033283
2198,87.55885471226634,87.55885471226634
2199,95.26163982430003,95.26163982430003
2200,82.76910636656038,82.76910636656038
2201,78.15810223892377,78.15810223892377
2202,96.20826652703867,96.20826652703867
2203,154.5165478787571,185.41985745450853
2204,98.67407844449241,98.67407844449241
2205,96.04960663833485,96.04960663833485
2206,94.43034734727809,94.43034734727809
2207,98.14933437004979,98.14933437004979
2208,100.44385838714017,100.44385838714017
2209,114.12312837423333,114.12312837423333
2210,129.24595431318448,155.0951451758214
2211,97.36527121153577,97.36527121153577
2212,103.14752912651669,103.14752912651669
2213,103.2433901188012,103.2433901188012
2214,96.36714256905354,96.36714256905354
2215,106.5933835424704,106.5933835424704
2216,85.22024699820729,85.22024699820729
2217,80.19478349168698,80.19478349168698
2218,80.4296453223626,80.4296453223626
2219,109.4141800031753,109.4141800031753
2220,73.20900197129146,73.20900197129146
2221,75.84797929360315,75.84797929360315
2222,119.93192321938683,143.91830786326418
2223,140.99051518775084,169.18861822530098
2224,86.16825309084761,86.16825309084761
2225,109.68807893536034,109.68807893536034
2226,106.48671357860668,106.48671357860668
2227,112.65632651537639,112.65632651537639
2228,87.84720020515711,87.84720020515711
2229,85.64018954288497,85.64018954288497
2230,95.92253064961098,95.92253064961098
2231,91.87061972271103,91.87061972271103
2232,109.37265032056857,109.37265032056857
2233,81.57361688578143,81.57361688578143
2234,105.28726404869359,105.28726404869359
2235,93.03860815603036,93.03860815603036
2236,85.85476439381245,85.85476439381245
2237,80.04577350221895,80.04577350221895
2238,74.6911854034636,74.6911854034636
2239,124.08625755401374,148.9035090648165
