ZIP,TransactionAmount,TransactionHour,MerchantCategory,DeviceID
2556,114.5153325,13.68117843,Dining,D008
11481,109.6201846,13.78139184,Fashion,D008
66707,104.4776805,10.34705574,Dining,D008
95398,84.19051089,15.09463541,Dining,D013
59569,109.4293671,15.33917998,Electronics,D002
5535,137.6404899,12.54121851,Travel,D012
9094,126.9084009,12.9130461,Electronics,D010
30102,131.8637325,9.937784995,Fashion,D012
23665,89.77568647,14.02850951,Fashion,D011
78283,80.20790359,14.14411488,Fashion,D015
94214,97.4842616,12.87561797,Electronics,D016
31692,101.1144982,15.24870672,Dining,D017
99498,121.8838304,12.33184554,Dining,D002
85308,66.15070741,14.12921185,Grocery,D018
52368,130.5910064,10.96067132,Fashion,D012
51994,96.83984203,12.9528957,Dining,D019
37441,91.4623786,12.65129148,Grocery,D018
13957,79.75791249,13.45061584,Dining,D017
88808,66.90286656,12.26094614,Fashion,D006
35260,116.4634117,12.73705481,Travel,D015
58035,101.4663593,14.65209434,Fashion,D003
91130,74.20078201,12.12647153,Electronics,D006
9530,74.09842456,9.786845799,Dining,D003
36877,93.28430601,16.49916781,Dining,D001
12058,133.3804305,15.76290816,Electronics,D013
23701,94.80817297,10.41547461,Electronics,D014
11282,69.93714094,14.37941561,Travel,D013
74159,95.08513872,11.99405046,Dining,D004
55274,94.54552861,13.52697443,Dining,D007
59508,46.06226714,13.58844826,Travel,D010
18238,98.91410267,12.5311844,Grocery,D007
72090,95.3813094,11.43246867,Travel,D015
23744,113.9241273,11.6189179,Fashion,D015
87321,136.9791219,11.16761617,Dining,D004
48116,122.5313006,11.33635558,Electronics,D006
8808,94.62222619,12.86564342,Fashion,D020
48542,77.86948183,11.56848002,Dining,D005
5664,151.4671961,14.36410413,Travel,D020
11334,101.1843687,15.97449231,Fashion,D012
9073,100.2785858,11.83989352,Dining,D001
75193,99.51749826,13.478809,Grocery,D008
83709,103.9616952,13.99937022,Grocery,D001
67499,97.11279176,13.94400454,Electronics,D005
75010,88.52675986,13.15191054,Dining,D006
52590,89.06282118,14.48536484,Grocery,D003
87595,99.3449346,13.96449791,Travel,D015
50254,89.13150458,10.52467516,Dining,D005
96659,85.74308435,14.73831213,Travel,D014
93795,102.1286046,14.77458167,Travel,D018
55136,94.90045565,11.47342779,Grocery,D016
9090,130.0798598,13.07587567,Dining,D006
25954,46.98060383,14.36665799,Fashion,D014
45337,121.830137,12.58137236,Grocery,D008
99910,124.9217038,15.1459561,Grocery,D007
21696,58.53219535,17.72774499,Dining,D008
76070,93.14624812,11.42802793,Dining,D013
35669,92.57118268,10.23791079,Travel,D006
99374,71.84976611,13.60763719,Dining,D018
6550,84.44366625,14.44312501,Travel,D002
11776,77.78848309,12.53826725,Grocery,D008
55043,135.0454089,15.90652133,Electronics,D011
36352,118.7135679,10.3227884,Fashion,D001
18013,125.4311019,14.38583725,Grocery,D006
66667,114.4334413,11.78827836,Dining,D016
48084,77.41896458,16.43875581,Fashion,D020
7212,89.50959467,16.98503071,Electronics,D012
86956,109.7874912,11.46668682,Electronics,D011
73357,75.55744382,11.90088573,Travel,D010
22130,114.2599686,14.71917577,Fashion,D003
81901,95.19349204,12.2257387,Travel,D013
38154,92.50358385,12.90917756,Grocery,D003
15247,114.2191994,13.05077684,Fashion,D015
23057,108.8852662,9.160653688,Grocery,D016
97430,92.78067668,12.97232451,Travel,D013
7978,123.1865961,11.62054445,Fashion,D017
13102,78.37873345,12.01375436,Travel,D003
42737,112.3187121,15.88726401,Fashion,D020
94349,111.8620252,10.48698621,Travel,D011
18629,93.80907121,14.62641037,Electronics,D019
31141,106.5226604,12.44207414,Travel,D011
34356,74.97772847,12.44047966,Electronics,D016
44505,118.4805404,14.58074379,Travel,D003
12416,96.30195727,13.68010259,Fashion,D006
20829,89.54553959,14.14122599,Fashion,D014
80347,120.9801845,14.93636932,Fashion,D018
53348,85.91312619,12.33738323,Dining,D017
26301,71.83077407,11.77552653,Grocery,D004
19268,68.86741653,10.82969895,Fashion,D015
69329,112.120199,11.34917894,Electronics,D011
54071,74.39141295,18.89818885,Fashion,D003
5251,135.0958836,15.48935916,Dining,D003
86552,58.36141184,10.29785127,Electronics,D016
22775,133.9291274,10.35508409,Dining,D005
22998,104.2203493,13.96373212,Electronics,D010
33503,98.06573776,14.09452959,Travel,D019
75109,89.10161826,14.09776767,Grocery,D004
34318,107.9827223,12.49008841,Grocery,D019
17860,99.24730595,12.74909148,Dining,D011
20100,122.0660376,13.65575905,Grocery,D002
76221,102.284553,13.17178601,Dining,D010
61962,103.0060352,8.561399255,Dining,D011
53239,92.72775576,12.54040074,Dining,D020
11362,98.86108753,11.29718713,Grocery,D016
57344,106.1560354,13.35042284,Dining,D019
2227,65.79663215,18.97051801,Grocery,D011
91108,73.03629156,13.73496333,Dining,D014
47125,114.8652819,12.37294063,Fashion,D002
16206,103.4173088,14.843603,Dining,D005
27699,96.32033327,13.96537577,Electronics,D005
63081,100.3686787,13.84018898,Dining,D019
69153,106.9516341,14.21370119,Travel,D012
54729,89.20480639,17.11308713,Dining,D018
60137,84.43390549,10.73822313,Electronics,D004
75550,103.9169051,13.94726415,Electronics,D017
49345,80.43254445,11.14723774,Grocery,D010
55390,108.1650551,14.11102529,Fashion,D020
57687,65.94832792,11.16262698,Dining,D006
24883,120.5831127,12.16526637,Grocery,D014
73213,109.4519496,12.40982017,Fashion,D011
19652,105.1205947,14.95163344,Dining,D011
52334,119.6538197,14.83690889,Travel,D018
32509,133.3094889,10.50856525,Dining,D018
56812,120.2874013,13.10986822,Electronics,D011
89002,63.18251537,11.58084029,Electronics,D012
14840,74.40846067,10.48299018,Travel,D005
99213,87.50362845,12.5659659,Grocery,D009
78213,100.521821,12.38303442,Fashion,D009
69628,110.3531804,17.85343297,Dining,D010
39694,85.48512374,13.86591965,Electronics,D019
56754,103.7353353,10.244765,Grocery,D001
75175,84.89234135,11.87045199,Travel,D007
4414,87.76964394,15.04276659,Electronics,D004
47237,71.86677806,17.17688555,Travel,D001
86753,81.53533508,9.828033376,Dining,D015
95471,72.96630789,9.24015123,Fashion,D008
63705,80.48253494,16.74193035,Electronics,D012
69964,121.0728359,13.77922835,Electronics,D018
79306,81.01202222,11.26341454,Dining,D015
80204,152.6476413,14.06925817,Grocery,D017
86923,109.866358,7.728504522,Fashion,D014
94032,103.6967225,13.00675101,Electronics,D014
20607,82.8328444,13.65564235,Fashion,D018
32504,114.0061976,14.84854028,Electronics,D020
91227,88.48724348,10.9722081,Fashion,D018
65143,102.4401963,13.17137432,Travel,D016
4397,151.2016908,11.14915075,Electronics,D001
21135,98.07880201,13.51076751,Fashion,D011
57610,122.9854665,11.20930736,Grocery,D015
27799,85.9364715,12.18379832,Travel,D012
76828,99.30023019,11.00836921,Travel,D008
26717,135.4160127,14.30227248,Grocery,D020
85573,87.46065884,14.71690223,Fashion,D006
88995,136.2489712,12.53075886,Dining,D003
5599,114.1550387,13.07647599,Grocery,D013
18792,88.75066448,10.10281717,Fashion,D013
18793,112.6481548,12.4006467,Grocery,D002
81482,119.451089,12.89959077,Grocery,D005
25323,112.4361992,18.24158618,Electronics,D017
27973,68.5955056,10.77606595,Fashion,D006
87251,85.45725648,15.92835448,Dining,D002
67018,95.04962729,14.99371755,Electronics,D004
61642,98.51133142,13.56127281,Grocery,D011
25300,112.413442,16.51724097,Grocery,D008
83478,103.55402,13.74421095,Grocery,D012
42314,73.29311283,13.77831839,Fashion,D008
66919,107.603957,12.89375869,Fashion,D011
99606,112.2117149,15.44713776,Electronics,D020
83978,111.195809,15.19293847,Dining,D008
36717,121.6156145,11.74864543,Electronics,D008
39697,116.6784431,10.36150561,Travel,D017
32085,109.1836016,12.59403873,Grocery,D020
63206,98.59668577,11.39992287,Grocery,D020
28654,66.78078133,12.87295085,Grocery,D016
3418,108.5923644,15.47487627,Electronics,D014
78699,104.1537537,12.08539669,Electronics,D011
44373,105.4315767,12.91435324,Grocery,D007
71506,74.46502848,13.11604547,Electronics,D016
60998,78.37886919,14.69686176,Fashion,D013
32944,121.0630571,8.506221332,Fashion,D015
81726,99.20889692,11.78659941,Electronics,D016
63602,113.6300139,13.42256738,Grocery,D009
81071,100.5663675,15.40015791,Electronics,D003
60929,100.5951228,12.0161951,Electronics,D019
24106,118.7656761,9.246894588,Electronics,D020
48512,89.67910544,14.23942289,Travel,D005
46868,101.9224155,11.72927522,Fashion,D010
68221,90.75449423,10.62066668,Dining,D017
82534,91.31007545,11.75130922,Dining,D015
42263,93.81655753,12.63094928,Travel,D008
14723,104.4426754,11.79051067,Electronics,D015
53835,90.42502757,8.588867886,Travel,D014
73856,125.1151225,14.79413239,Travel,D020
69984,82.10785396,15.54975008,Grocery,D007
88955,96.26256712,14.30304398,Fashion,D012
69697,91.20537883,10.72462866,Dining,D017
92366,128.9395577,12.59701693,Electronics,D017
68119,103.9310955,12.98695737,Dining,D010
71576,120.6368908,14.19758878,Dining,D019
2881,70.28879254,14.33668098,Fashion,D014
53630,105.3410053,11.5316524,Dining,D011
45942,117.7926159,13.16399111,Dining,D002
60184,101.6456798,13.91456081,Travel,D018
55475,121.3096075,15.91164464,Fashion,D007
21581,89.654231,14.40901308,Grocery,D012
45522,128.1869488,14.57811337,Electronics,D002
80223,145.9779625,13.16765326,Dining,D020
67601,92.74322879,15.82091829,Electronics,D018
16513,91.08994957,13.81952559,Grocery,D006
11487,129.0676895,11.27782418,Electronics,D010
98561,131.5914429,15.80673994,Grocery,D020
31402,89.54279946,14.39580655,Travel,D015
11873,91.59626366,12.11391196,Dining,D005
73334,94.36430782,12.04101407,Grocery,D020
65426,73.11098978,13.59315109,Electronics,D003
49550,81.62696107,13.92636959,Dining,D005
10877,79.91718466,13.39458453,Travel,D008
5408,84.6440487,13.62261735,Dining,D008
54908,99.30630225,16.39991475,Grocery,D008
95557,104.6842947,15.1430863,Travel,D012
56763,131.0100099,13.38127118,Electronics,D008
91566,80.03291919,14.88262116,Travel,D011
68919,119.686448,10.93495219,Travel,D014
81348,95.72022312,13.7958541,Fashion,D008
81564,99.01072581,16.6186127,Travel,D010
89418,113.4963898,12.56390821,Travel,D007
5914,77.54555957,11.30473214,Dining,D017
93700,107.6481949,11.69582222,Electronics,D004
17284,103.3290442,10.82073393,Dining,D013
80339,109.8490253,11.43047618,Dining,D004
81267,105.7833729,12.2589838,Grocery,D005
93797,149.1060028,10.18886596,Dining,D004
74671,87.24520031,13.03123667,Fashion,D018
59379,89.3800609,14.80455435,Fashion,D006
26028,87.53718947,11.18448764,Grocery,D002
34272,88.89045762,16.03856785,Electronics,D011
85347,87.25225745,14.02158418,Electronics,D014
26051,123.7803306,15.06116117,Dining,D005
63998,128.410085,11.68433089,Dining,D006
36880,88.58507413,14.70905045,Dining,D010
79586,83.35288854,10.8161322,Electronics,D008
47872,109.4283111,14.780495,Travel,D014
40261,88.95553911,13.34367868,Fashion,D003
33616,112.6586364,14.10650244,Travel,D012
45761,104.0584604,10.64881079,Travel,D016
14252,69.6851177,11.20986032,Electronics,D017
21429,130.950104,14.19445644,Travel,D001
29547,135.9175535,11.10330399,Grocery,D010
16692,87.74422619,13.92641258,Dining,D010
91291,92.2459688,10.26572439,Grocery,D002
93836,105.7173078,14.69634843,Fashion,D009
58674,106.6891358,10.53495337,Dining,D013
24749,113.1708855,14.10459988,Travel,D016
54153,140.2040908,14.25126187,Fashion,D018
84956,96.46105545,11.60645636,Dining,D019
8970,84.03405511,14.16405313,Travel,D012
7492,72.41361544,13.52088453,Grocery,D008
73843,85.3813992,11.92231629,Dining,D017
35825,99.33746054,10.98289063,Travel,D015
21579,135.8911573,9.074748617,Grocery,D010
29863,89.64777402,13.69930009,Fashion,D015
46169,104.475759,9.870394457,Fashion,D015
46763,99.67154208,13.1906884,Fashion,D007
41396,123.7678655,12.47310357,Fashion,D013
16957,150.5386485,14.35828555,Electronics,D017
68139,89.38262454,12.395909,Dining,D009
94073,90.21121115,12.34110443,Dining,D008
18037,120.8832175,14.46374141,Electronics,D020
72098,113.6378298,13.67011606,Travel,D018
36262,136.9341465,13.63231191,Travel,D013
16189,111.6785637,13.93853518,Fashion,D016
28493,92.81415818,9.928855754,Grocery,D009
99175,111.8130966,14.51357736,Travel,D012
82831,122.1740716,14.22493759,Grocery,D012
48034,116.4096436,10.96663374,Dining,D006
93305,110.1454806,12.51183905,Grocery,D019
95165,121.3334938,12.92138542,Dining,D007
24578,123.3859118,12.73100643,Electronics,D003
99511,127.6431798,13.66771993,Electronics,D016
55725,112.9741978,15.86273356,Fashion,D018
5918,96.65763839,15.16353346,Travel,D016
85083,102.9342737,10.37556161,Fashion,D007
96129,124.1301793,14.24413998,Dining,D004
72941,83.66128658,15.65786664,Fashion,D008
83084,107.3734662,13.77361704,Grocery,D013
21840,92.13322375,15.18196085,Dining,D013
95055,100.5748965,17.02454089,Electronics,D017
79649,125.5690373,15.04741909,Travel,D017
20224,103.8219814,13.49861719,Dining,D005
82264,100.928731,15.09017695,Dining,D006
24598,72.80287718,13.28977567,Grocery,D019
2299,114.9250713,13.04780609,Travel,D013
75231,112.9096836,12.29717153,Electronics,D014
80789,143.2650945,16.12682672,Dining,D004
14489,93.8444353,11.36314267,Dining,D007
26417,104.3830066,16.06473545,Grocery,D008
27976,104.9876737,13.99972825,Fashion,D013
92258,131.5490656,10.20138765,Electronics,D006
38838,98.09408935,13.73529859,Travel,D006
45213,105.5804305,8.799946985,Dining,D003
53008,112.1579302,14.25101603,Dining,D003
68910,103.7321825,14.77046297,Electronics,D013
29300,91.07132771,11.81528809,Fashion,D002
23583,103.8817999,13.24709539,Dining,D016
26852,121.472635,16.90831487,Electronics,D006
62584,79.46969401,11.98850659,Grocery,D008
83141,102.6593935,10.88218483,Fashion,D008
8787,85.9975837,15.9633268,Travel,D006
19212,123.9009326,16.92517438,Dining,D014
40565,69.5362619,13.00739134,Electronics,D003
94650,88.82156305,15.02292607,Grocery,D010
63876,107.5442375,15.68295183,Travel,D003
63369,131.3104806,11.51503153,Electronics,D012
70998,98.68499478,12.02938833,Electronics,D017
87284,88.89600947,15.46174903,Travel,D005
94823,137.6231414,16.37002856,Grocery,D020
6442,71.03972199,14.12576172,Grocery,D009
65284,56.02388087,11.24037129,Fashion,D020
78587,108.800289,16.97412222,Dining,D007
24934,89.95891551,11.9380582,Travel,D004
24955,79.57534366,12.32972444,Travel,D013
21610,114.1671289,13.68467567,Travel,D013
44486,104.8760143,16.10832084,Grocery,D010
23358,88.71842739,14.70795195,Dining,D018
38053,74.39391203,13.829731,Fashion,D017
69310,117.4491466,13.92657706,Electronics,D020
3619,113.0040236,13.08702934,Electronics,D020
66351,98.01648272,14.11627903,Travel,D013
40066,136.9327399,7.940879845,Dining,D017
73645,78.59830467,12.40678508,Grocery,D004
49817,69.48949658,13.48264387,Dining,D001
6532,86.1618386,10.69797183,Dining,D001
2379,99.08827967,13.77264664,Grocery,D015
84060,104.866789,12.59105756,Travel,D013
4926,95.17527884,16.5109514,Dining,D017
7552,107.0411079,16.14603945,Electronics,D008
42949,74.96921152,12.06838886,Grocery,D018
88319,128.8752921,12.69832458,Fashion,D013
62371,98.35697643,12.85210487,Travel,D014
31970,122.3459166,12.09668105,Grocery,D008
9735,106.8545069,13.39004997,Fashion,D008
57799,109.1350644,11.48343586,Fashion,D015
83009,111.3953456,10.73876933,Dining,D013
15729,108.9541712,14.24542245,Dining,D007
8721,112.8544552,14.25905917,Dining,D005
49033,126.5830506,11.39136848,Grocery,D017
35629,103.9304234,14.79071086,Grocery,D016
24864,114.1800752,11.73684454,Travel,D002
41972,98.20528611,13.50633048,Dining,D018
90765,128.8023443,14.64068803,Fashion,D017
47521,86.47215396,12.93277487,Electronics,D007
41808,136.0188087,13.90948182,Travel,D013
63208,99.19684099,11.96714071,Grocery,D018
61672,71.38449796,12.60706683,Travel,D014
75134,102.5620883,12.58828114,Travel,D018
68175,86.37896685,11.50684331,Travel,D013
98775,116.812871,12.64645167,Travel,D011
35893,86.94752041,9.902763402,Electronics,D016
57014,91.07633134,12.01769251,Dining,D017
74266,62.20918538,12.43024901,Fashion,D008
69308,90.95387362,12.4876405,Travel,D019
17616,51.52241347,12.51700511,Travel,D020
59109,68.32194353,12.8764716,Travel,D015
54263,115.2082931,13.95888304,Dining,D009
38568,115.7160032,14.74903415,Grocery,D020
77938,108.5091512,11.70046955,Grocery,D010
88210,80.66047714,10.59359829,Electronics,D012
81024,99.04577288,10.91591118,Grocery,D020
62694,99.92794922,12.02559416,Travel,D001
51427,76.83270622,12.29615736,Travel,D020
9757,130.067966,11.46000787,Travel,D009
34262,117.5472458,10.40776667,Electronics,D015
26681,95.58071652,12.08775835,Travel,D001
76238,100.5377168,13.36285324,Grocery,D012
93119,104.1676562,14.19005893,Dining,D003
8856,59.16530263,11.88515389,Dining,D011
21819,95.05645235,12.17400436,Fashion,D002
82115,86.36031504,11.14660338,Grocery,D016
20530,79.9675998,12.93712166,Travel,D009
81820,94.37799414,11.30314273,Dining,D015
69632,135.9537305,14.14625563,Grocery,D012
65479,112.8168572,9.428267016,Dining,D001
52868,88.5764202,12.28074066,Travel,D013
7034,111.4516556,13.60221468,Dining,D014
18384,127.9871087,13.36766903,Fashion,D008
67443,118.4926737,18.38606733,Fashion,D008
4814,101.1926074,13.69960005,Dining,D012
65964,87.06126445,10.99189081,Grocery,D001
40084,113.9644663,12.80907151,Grocery,D011
33762,107.8697077,9.447507333,Grocery,D008
85420,117.9038644,12.8388005,Dining,D010
77028,112.703436,11.33388789,Grocery,D019
57830,120.9910543,14.83078055,Travel,D011
24923,89.29529577,11.90091945,Fashion,D007
76154,126.3478813,12.76646817,Travel,D011
75038,103.9519921,11.72888432,Grocery,D017
63637,141.5052175,16.4777027,Travel,D001
55351,86.21624364,12.35751447,Grocery,D008
42886,134.7192761,16.66511409,Dining,D006
37256,103.9582157,14.62830352,Travel,D018
33190,86.97163993,13.96413345,Dining,D006
42522,90.32228332,13.73746629,Dining,D005
30198,93.59305384,13.7875946,Electronics,D013
97228,108.4833189,9.144654841,Grocery,D019
15490,110.4567098,12.44223321,Fashion,D008
26088,88.52599992,14.69031594,Grocery,D009
30640,99.51290815,12.90220563,Fashion,D017
705,142.8454072,10.18962031,Grocery,D003
8663,134.5508634,12.8951911,Dining,D019
64094,108.7264734,16.40821103,Travel,D011
42238,100.7600696,15.49378343,Travel,D017
55050,102.4006265,12.87599198,Electronics,D019
52453,112.2703595,14.90289855,Fashion,D002
23541,79.5441487,12.26698596,Fashion,D008
83350,94.85246925,9.592256826,Fashion,D019
35459,66.62831852,11.15106802,Dining,D007
28190,107.9844625,16.12577754,Fashion,D017
58942,112.9439188,12.45201384,Travel,D006
79333,90.33627075,12.51323204,Dining,D019
76333,131.4797353,12.40032361,Grocery,D006
21229,75.48468674,16.80827318,Fashion,D002
57974,70.7125024,16.25191783,Fashion,D006
28986,104.4890364,17.43756047,Grocery,D005
56760,120.9419661,12.68190958,Fashion,D019
8723,133.6785538,13.59124898,Grocery,D020
64555,90.82231474,9.966714901,Dining,D004
80143,121.5736167,15.95386885,Travel,D017
90606,99.22983061,10.6644409,Grocery,D011
60884,96.547454,13.43355113,Electronics,D004
30012,117.6731987,10.80539494,Grocery,D013
99076,113.0464576,11.82226635,Fashion,D020
15925,68.47215686,11.32547514,Dining,D017
28904,129.530807,11.78424948,Dining,D009
37216,127.6018271,11.92175459,Grocery,D004
32358,87.48874597,11.90346241,Travel,D014
24598,107.9160707,14.66666782,Electronics,D019
93899,109.8806037,10.79027441,Dining,D003
22168,105.2134753,13.44108285,Fashion,D014
84276,88.99389692,15.4359183,Fashion,D008
7323,86.56753264,11.97360727,Travel,D001
31401,99.48891858,11.56416222,Dining,D010
18922,123.4545804,12.53895075,Grocery,D018
91602,110.8720031,15.35945042,Fashion,D016
29767,92.58771336,13.38821526,Travel,D008
50053,115.4339742,11.93757141,Dining,D001
30368,43.02914759,13.9677533,Dining,D012
93780,122.975314,10.7954157,Dining,D008
98190,65.20572442,14.36271902,Dining,D016
35211,92.75118117,13.81721462,Dining,D018
84160,77.60660211,12.38438306,Fashion,D004
70044,74.10637049,11.3228284,Travel,D006
74264,123.2165357,11.22663816,Dining,D012
89249,90.64597597,14.06963467,Electronics,D009
17676,106.9300776,15.457961,Electronics,D015
6631,99.06158842,11.72538451,Travel,D016
61418,109.5408165,13.91677341,Grocery,D012
26272,101.5364378,8.825945963,Grocery,D014
78998,74.34015552,11.83076454,Grocery,D013
20932,119.9253364,12.93788213,Electronics,D002
68940,90.12486834,11.18063317,Grocery,D003
14019,68.86836203,11.12698725,Fashion,D010
51958,91.43769678,11.66444089,Dining,D009
75241,130.0151958,13.58438546,Electronics,D020
98019,117.0044348,12.62534196,Travel,D008
90454,93.02695731,8.523537533,Travel,D010
95868,93.01484591,8.758599695,Dining,D019
39788,93.56729898,11.78626964,Electronics,D003
52639,141.5349597,13.91537317,Grocery,D005
10488,107.638709,7.504990315,Grocery,D003
36205,108.6008329,12.00053965,Fashion,D016
57451,120.6056691,11.94750429,Fashion,D017
33267,104.7757832,15.77667556,Grocery,D015
75678,94.81915708,12.22995638,Travel,D003
49835,96.07300302,13.76597797,Travel,D012
94004,98.56797481,13.28251428,Fashion,D009
32368,99.25555527,8.73886704,Dining,D012
90521,114.5525909,14.53641443,Grocery,D015
73370,101.0389177,13.43079301,Fashion,D002
10675,114.6528015,14.01653728,Fashion,D018
28787,98.3856684,20.85247541,Grocery,D020
16759,101.5727038,8.831774121,Grocery,D012
37698,60.03598631,16.4493933,Travel,D004
31341,118.3265535,12.42510496,Dining,D016
62919,106.9297695,13.57465781,Dining,D016
83313,119.9602022,12.90897551,Grocery,D001
7977,42.07489244,12.15152733,Electronics,D002
86194,141.7674941,11.86033414,Fashion,D003
50551,97.20820744,13.65901747,Fashion,D020
43922,122.1636563,9.965652607,Grocery,D017
94077,79.20188146,14.50115834,Electronics,D020
3341,112.2554781,12.16761119,Travel,D001
61108,78.93168874,10.73986132,Grocery,D020
73717,87.52462079,12.09997428,Grocery,D006
16508,138.2806271,15.51429843,Fashion,D015
24140,96.18635198,11.92932983,Grocery,D014
99336,104.3486575,13.71690724,Grocery,D020
3294,117.4013546,11.53808745,Grocery,D015
53007,109.9136378,14.5158437,Fashion,D014
25476,103.0083781,14.37101548,Travel,D005
99089,107.29922,16.69721767,Travel,D006
57247,148.0683117,12.64887211,Grocery,D017
94064,98.84762406,14.33730961,Fashion,D011
43008,104.0219809,13.19613508,Travel,D016
56096,121.0130879,15.59174356,Travel,D012
8026,122.1105187,11.56233522,Travel,D015
40829,123.7406061,14.49001063,Fashion,D004
89584,112.7746044,12.61060541,Fashion,D018
28576,77.13990175,12.87162365,Grocery,D003
44608,132.6686306,13.18350497,Dining,D008
53471,77.07309214,13.50448079,Travel,D003
16692,106.0527093,12.76754191,Dining,D008
88179,84.914483,13.42942637,Fashion,D018
54674,98.71723307,16.15623612,Fashion,D010
70229,106.5752482,14.97089937,Fashion,D020
44421,106.4271443,14.73830918,Dining,D017
17086,108.4384151,12.08892095,Fashion,D008
30658,132.2742254,11.22151834,Grocery,D011
50514,109.070686,14.91060112,Fashion,D005
69010,95.11686729,14.75209359,Electronics,D013
52474,119.2817434,15.94534135,Dining,D005
13615,123.7894098,11.79203875,Electronics,D013
51749,75.4478437,12.54090269,Fashion,D006
37929,111.9480014,9.721031675,Grocery,D005
84449,114.0234548,12.21505779,Travel,D009
22408,94.04872993,14.99314102,Fashion,D016
56988,127.5141363,12.06700924,Grocery,D002
69120,96.99888826,14.28095959,Dining,D001
54673,102.5115291,12.61899379,Electronics,D008
18110,96.53856351,13.64811406,Electronics,D019
15164,100.311581,10.70461722,Electronics,D011
12267,78.07449826,13.1704189,Dining,D012
2605,71.19898235,7.017728058,Grocery,D012
99362,131.8901013,12.62620768,Dining,D007
22409,83.06077303,9.739053513,Electronics,D013
36218,80.17215301,15.41198903,Fashion,D008
33430,56.93219773,14.55481471,Travel,D009
90225,87.22076505,13.93334196,Dining,D007
85000,73.53820413,16.04201245,Dining,D015
18831,132.8403032,11.10216696,Grocery,D002
12476,120.1963418,16.4947264,Grocery,D020
72658,86.2369931,14.86438313,Dining,D012
92823,145.0487161,12.52688943,Electronics,D001
89737,119.6353097,15.27124029,Travel,D008
27010,93.50337233,10.78741298,Grocery,D005
67299,50.0118857,11.35097168,Electronics,D015
54305,145.8188515,11.78282055,Fashion,D001
56990,72.20855066,11.94204458,Grocery,D001
73377,67.09202506,10.88688471,Electronics,D010
34525,120.4514086,15.44616613,Electronics,D010
65799,148.7950481,12.4822912,Travel,D015
74903,127.6854564,13.70500994,Travel,D017
82069,111.2781824,11.85929727,Fashion,D006
39292,111.8950868,9.358793399,Electronics,D003
44382,117.0683112,13.54011472,Electronics,D013
86270,115.1785718,9.175490049,Travel,D016
46943,105.6238285,12.86273191,Grocery,D008
73819,102.0840221,10.26336992,Grocery,D015
8620,98.74813744,16.974552,Dining,D017
70077,84.92070822,14.82272544,Travel,D017
61009,94.38649846,13.21150758,Dining,D013
18867,66.14086372,15.52741336,Travel,D017
57320,98.03320746,11.30736805,Fashion,D006
2335,80.22817786,14.08695876,Electronics,D017
89122,77.92821366,13.39962087,Fashion,D016
32046,103.597883,13.52804016,Travel,D014
72074,127.8400457,15.544707,Electronics,D013
59636,118.3663321,14.46498421,Grocery,D006
18551,68.58998793,13.57744733,Grocery,D003
21297,80.20743727,9.690225128,Dining,D014
44559,118.8154238,11.07990741,Travel,D014
63223,80.35025213,12.75458213,Travel,D015
34851,95.507337,13.18674475,Grocery,D008
33852,111.001042,10.73959255,Fashion,D015
31904,80.6331109,17.82335335,Electronics,D013
51528,102.1075101,16.03278811,Fashion,D017
68045,73.3194901,14.20423664,Fashion,D003
68291,87.97264712,13.14407372,Grocery,D006
61545,106.3956387,12.57558206,Grocery,D005
88896,68.14012533,11.09616308,Grocery,D017
74211,108.8094948,13.15496104,Dining,D002
66098,99.60724402,13.51550508,Fashion,D015
8103,111.0497991,10.51647885,Travel,D005
63758,104.4782827,13.66835283,Electronics,D020
69291,127.2828086,12.6894819,Dining,D006
18205,102.5044901,9.184384884,Travel,D006
77095,91.41188918,11.27922998,Fashion,D018
78519,102.4459501,12.17278893,Grocery,D018
36437,110.8659606,16.77537531,Fashion,D004
47912,100.9772014,14.11310625,Electronics,D017
61811,100.8118338,10.32903686,Dining,D014
14267,85.96016624,13.97207258,Dining,D014
41212,86.74198165,9.905392022,Electronics,D013
62418,71.94789456,15.16538211,Travel,D007
21375,134.9915349,12.0577507,Travel,D012
90069,75.12273529,12.81272762,Dining,D015
7447,86.14189604,15.6515933,Dining,D019
9155,85.63185469,10.42567286,Grocery,D011
73478,117.8984875,10.20576363,Travel,D015
50018,94.10100643,11.83280135,Electronics,D012
38701,124.9548415,15.0767577,Travel,D003
45645,86.53018752,9.961307849,Grocery,D017
4824,105.5798832,7.335688804,Dining,D003
93059,83.29305893,12.09768228,Dining,D019
31178,142.9029826,14.1034816,Grocery,D020
98545,76.24803162,15.4005235,Electronics,D004
60781,106.1964142,12.07367728,Dining,D003
40112,112.6755376,12.17714679,Fashion,D016
92576,108.2759819,15.30780147,Dining,D012
6363,96.29424682,9.260516601,Fashion,D008
74286,97.40358601,12.22295845,Grocery,D017
90127,100.8762294,13.38084778,Grocery,D007
26135,97.05995997,13.89843744,Dining,D011
12057,119.2775823,11.98038661,Travel,D018
22497,144.21046,13.06888202,Fashion,D001
51628,88.8501643,8.023345293,Electronics,D003
57455,72.60394041,11.68350318,Dining,D004
14751,98.23435903,13.90701743,Electronics,D013
58221,151.5941868,11.03541193,Dining,D006
36865,83.92650864,13.11796844,Travel,D014
57162,132.7823361,13.893745,Travel,D005
92821,133.5540163,12.3149016,Travel,D016
