Turnover_Rate,Profitability,KMeans_Cluster
0.6721311475409836,14.349999999998602,0
0.726775956284153,-6346.760000000004,2
0.6428571428571429,-2413.7999999999993,0
0.6632996632996633,-236.40000000000336,0
0.7252747252747253,-2362.799999999997,1
0.6563573883161512,-3699.6700000000037,0
0.6825396825396826,-3029.350000000001,0
0.6923076923076923,-2421.0000000000045,0
0.7311827956989247,-10.879999999997835,1
0.7050147492625368,-4423.890000000005,2
0.7435897435897436,-3004.3999999999955,2
0.7311827956989247,-2004.6400000000012,1
0.6376811594202898,-2464.0,0
0.6563573883161512,-1818.3199999999993,0
0.7333333333333333,1218.2500000000018,1
0.7282608695652174,-5507.400000000003,2
0.7402597402597403,510.1499999999977,1
0.647887323943662,-2182.2400000000025,0
0.6721311475409836,-2209.9,0
0.6376811594202898,-427.6800000000012,0
0.7474747474747475,-5739.439999999996,2
0.6363636363636364,-2051.0,0
0.658703071672355,-3414.1699999999996,0
0.6815286624203821,-139.10000000000122,1
0.6539792387543253,-2761.2900000000027,0
0.7289972899728997,-556.8299999999981,1
0.6923076923076923,-2839.4999999999977,0
0.6453900709219859,-4004.0,0
0.7368421052631579,-1195.599999999999,1
0.7435897435897436,2673.7999999999997,1
0.7222222222222222,-4258.799999999999,2
0.6610169491525424,-2496.0000000000023,0
0.7455470737913485,-3076.5,2
0.66996699669967,-1995.4900000000025,0
0.6763754045307443,-4303.31,0
0.7455470737913485,-7131.620000000001,2
0.6825396825396826,-4237.649999999996,2
0.6309963099630996,-348.83999999999867,0
0.6296296296296297,-3044.6999999999994,0
0.7481108312342569,-418.76999999999896,1
0.6721311475409836,-3737.149999999998,0
0.6575342465753424,529.9199999999983,0
0.6845425867507886,-4546.150000000001,2
0.6466431095406361,-682.5900000000033,0
0.7289972899728997,-551.4499999999954,1
0.7375328083989501,-3110.6699999999983,2
0.6884735202492211,-956.9300000000028,1
0.6376811594202898,318.5600000000004,0
0.7422680412371134,-4968.0,2
0.7109826589595376,-4688.7599999999975,2
0.6742671009771987,-2488.1399999999962,0
0.7032640949554896,-4555.139999999999,2
0.6598639455782312,209.52000000000243,0
0.6855345911949685,-2561.5,0
0.6655518394648829,-1120.369999999999,0
0.7058823529411765,-3947.9999999999973,2
0.7389033942558747,-203.75999999999968,1
0.6677740863787376,-4846.110000000002,0
0.6575342465753424,-2457.5999999999967,0
0.6865203761755486,1022.7299999999973,1
0.658703071672355,229.66999999999956,0
0.658703071672355,-4197.75,0
0.6632996632996633,-3027.890000000001,0
0.7058823529411765,-4461.6,2
0.6845425867507886,538.1599999999978,1
0.6551724137931034,-2992.5,0
0.6453900709219859,-3299.659999999999,0
0.7126436781609196,-7090.320000000001,2
0.7311827956989247,-5100.0,2
0.7422680412371134,-671.0399999999954,1
0.7347480106100795,-5379.340000000005,2
0.6621621621621622,-584.079999999998,0
0.7289972899728997,-4024.240000000002,2
0.7084548104956269,-2726.4599999999996,2
0.7487437185929648,-6740.760000000001,2
0.6960486322188449,-4158.639999999999,2
0.7093023255813954,-2723.039999999999,2
0.7222222222222222,-2709.1999999999966,2
0.6835443037974683,-3708.7199999999975,0
0.6503496503496503,677.0399999999975,0
0.6466431095406361,-1959.9299999999962,0
0.6632996632996633,-1583.8799999999985,0
0.7455470737913485,375.0400000000003,1
0.6825396825396826,-2132.8000000000034,0
0.6644295302013423,-3793.6799999999994,0
0.6960486322188449,-3931.929999999997,2
0.6774193548387096,-1350.3000000000015,0
0.6742671009771987,-3376.1700000000005,0
0.7382198952879581,-5439.780000000006,2
0.6763754045307443,-2106.7200000000025,0
0.7361477572559367,-3138.75,2
0.6539792387543253,-4995.270000000001,0
0.7375328083989501,-5976.870000000003,2
0.7395833333333334,-4799.600000000001,2
0.7319034852546917,-6227.130000000001,2
0.7311827956989247,-4836.16,2
0.7481108312342569,-4508.460000000002,2
0.6742671009771987,-643.7699999999969,0
0.6941896024464832,-2008.9499999999987,1
0.7416020671834626,-5475.960000000004,2
0.6363636363636364,-3332.0000000000036,0
0.6655518394648829,-4362.079999999997,0
0.7058823529411765,-3000.0,2
0.696969696969697,-1492.700000000002,1
0.6415770609318996,-2720.799999999998,0
0.7493734335839599,-4921.540000000003,2
0.6666666666666666,30.000000000001137,0
0.7101449275362319,-186.19999999999777,1
0.7005988023952096,-3299.3999999999987,2
0.6336996336996337,-2382.209999999997,0
0.6774193548387096,-2330.9999999999986,0
0.7395833333333334,-1005.3599999999977,1
0.6309963099630996,-2582.099999999999,0
0.6389891696750902,-2256.75,0
0.6453900709219859,-3308.760000000001,0
0.7435897435897436,-4088.999999999998,2
0.7448979591836735,-3048.4799999999996,2
0.6539792387543253,7.560000000003868,0
0.7442455242966752,-6567.869999999998,2
0.7442455242966752,-4749.119999999998,2
0.6415770609318996,-443.92000000000326,0
0.6825396825396826,-333.24999999999636,1
0.6941896024464832,1130.4599999999978,1
0.658703071672355,-351.2599999999987,0
0.6677740863787376,-2391.900000000001,0
0.7237569060773481,-4917.7400000000025,2
0.6309963099630996,88.91999999999932,0
0.7493734335839599,-3701.6199999999985,2
0.7014925373134329,-5153.549999999995,2
0.7493734335839599,-2272.3999999999983,1
0.6825396825396826,-4929.950000000002,2
0.6527777777777778,-3431.0,0
0.7206703910614525,469.5600000000056,1
0.7333333333333333,-4823.5000000000055,2
0.6923076923076923,-5100.749999999997,2
0.7468354430379747,-3395.449999999997,2
0.673202614379085,-3928.4199999999987,0
0.7448979591836735,-5159.640000000005,2
0.6551724137931034,-3307.900000000002,0
0.6323529411764706,-1976.2800000000016,0
0.6296296296296297,-1655.7999999999968,0
0.7409326424870466,-1504.3600000000015,1
0.7050147492625368,-3639.9699999999975,2
0.7361477572559367,1149.4800000000014,1
0.7058823529411765,-2251.2000000000057,1
0.7493734335839599,-1112.2799999999997,1
0.6923076923076923,-2792.249999999999,0
0.7395833333333334,-1349.0,1
0.7481108312342569,-5503.409999999992,2
0.726027397260274,-7610.799999999999,2
0.6865203761755486,-562.8299999999986,1
0.7067448680351907,-3429.4300000000044,2
0.7058823529411765,-5752.799999999999,2
0.7297297297297297,-572.3999999999974,1
0.6923076923076923,-3687.749999999997,2
0.75,-4857.000000000008,2
0.6666666666666666,-3135.9999999999955,0
0.7023809523809523,-3894.0,2
0.7118155619596542,723.7100000000016,1
0.7347480106100795,-6310.06,2
0.7493734335839599,-1907.6199999999985,1
0.6923076923076923,-2423.2500000000023,0
0.7416020671834626,1773.6599999999978,1
0.7333333333333333,-508.75000000000233,1
0.7368421052631579,-1156.4000000000067,1
0.6503496503496503,-3054.1199999999976,0
0.7461928934010152,-2540.1600000000044,2
0.7005988023952096,-3058.3799999999983,2
0.7435897435897436,-6040.7,2
0.7435897435897436,-2752.0999999999945,2
0.6742671009771987,-4419.449999999999,0
0.7058823529411765,-4394.400000000001,2
0.6987951807228916,-5491.439999999997,2
0.7214484679665738,-4990.930000000003,2
0.7311827956989247,739.8400000000036,1
0.7206703910614525,-2750.2799999999993,2
0.6575342465753424,-948.4799999999996,0
0.7041420118343196,-2870.280000000004,2
0.7304582210242587,-1149.0400000000025,1
0.6598639455782312,-3455.1400000000003,0
0.7409326424870466,617.7599999999991,1
0.7023809523809523,-3740.5999999999985,2
0.658703071672355,-3871.5800000000004,0
0.7455470737913485,-588.9299999999973,1
0.6610169491525424,-2607.150000000001,0
0.7198879551820728,-4438.390000000003,2
0.6466431095406361,-1200.4800000000005,0
0.75,-938.9999999999986,1
0.7245179063360881,-675.9099999999983,1
0.7319034852546917,-2686.320000000001,2
0.6941896024464832,-4285.759999999999,2
0.6987951807228916,-2565.9200000000005,1
0.6987951807228916,-4182.959999999994,2
0.6621621621621622,-3202.640000000001,0
0.6655518394648829,-3522.299999999998,0
0.7050147492625368,-4182.5,2
0.691358024691358,-1005.7599999999957,1
0.6825396825396826,-1145.9499999999996,0
0.6296296296296297,-790.5000000000009,0
0.6835443037974683,410.4000000000012,1
0.6951219512195121,-2179.6800000000003,0
0.7347480106100795,-4107.909999999995,2
0.7222222222222222,-3122.5999999999976,2
0.6666666666666666,784.0000000000032,0
0.6515679442508711,-3809.190000000001,0
0.6491228070175439,540.2000000000003,0
0.66996699669967,-5010.039999999995,0
0.6466431095406361,-2944.4700000000007,0
0.6763754045307443,-654.170000000005,0
0.635036496350365,-2126.2799999999997,0
0.6402877697841727,-3419.3800000000015,0
0.6677740863787376,932.6400000000029,1
0.6598639455782312,-3686.0,0
0.6978851963746223,346.5,1
0.6753246753246753,-3086.7200000000007,0
0.6941896024464832,-601.5499999999948,1
0.7222222222222222,-3725.7999999999997,2
0.7311827956989247,-4194.240000000004,2
0.7361477572559367,-5114.07,2
0.7245179063360881,-1291.329999999999,1
0.7461928934010152,-3475.080000000002,2
0.7429305912596401,-4823.409999999999,2
0.7361477572559367,-44.63999999999905,1
0.7084548104956269,-4495.5,2
0.6376811594202898,-14.0799999999997,0
0.7118155619596542,-3887.7800000000025,2
0.7416020671834626,-3243.099999999999,2
0.7389033942558747,-1180.1100000000044,1
0.6923076923076923,-4977.000000000001,2
0.696969696969697,-1918.2000000000007,1
0.7076023391812866,-3460.6000000000026,2
0.6721311475409836,-1014.7499999999977,0
0.6503496503496503,-1166.2199999999966,0
0.673202614379085,-659.2000000000035,0
0.6309963099630996,-2370.060000000002,0
0.6441281138790036,-3105.9600000000046,0
0.7297297297297297,-4314.599999999998,2
0.7150997150997151,-1744.449999999997,1
0.7214484679665738,-1528.1000000000015,1
0.7023809523809523,-2253.7999999999993,1
0.6632996632996633,-3226.859999999999,0
0.7175141242937854,-5793.740000000001,2
0.6875,-3630.0,0
0.6389891696750902,-3451.5,0
0.6632996632996633,108.34999999999944,0
0.6527777777777778,-2748.560000000001,0
0.6598639455782312,-3744.1999999999966,0
0.7093023255813954,-129.32000000000028,1
0.7101449275362319,39.199999999999164,1
0.7289972899728997,-4212.539999999999,2
0.6721311475409836,-73.8000000000028,0
0.75,-347.999999999999,1
0.7435897435897436,-6414.800000000001,2
0.6336996336996337,-2302.6300000000006,0
0.7368421052631579,506.80000000000064,1
0.6923076923076923,-4133.2499999999945,2
0.7493734335839599,-1064.4400000000007,1
0.6865203761755486,891.3299999999986,1
0.6884735202492211,-2623.270000000001,0
0.6960486322188449,-2899.1399999999994,0
0.6978851963746223,-2139.0599999999977,1
0.6551724137931034,473.099999999999,0
0.7416020671834626,-1015.9799999999977,1
0.726027397260274,-4112.799999999996,2
0.726027397260274,-946.0499999999981,1
0.7389033942558747,-3376.1899999999937,2
0.7402597402597403,-3049.499999999997,2
0.7275204359673024,-4712.550000000001,2
0.6539792387543253,-2740.5,0
0.6336996336996337,-3048.2600000000007,0
0.7101449275362319,-2364.2499999999945,1
0.7023809523809523,-2534.639999999999,1
0.6855345911949685,-1449.7000000000012,0
0.7058823529411765,-4192.799999999999,2
0.7402597402597403,-2505.149999999998,2
0.7481108312342569,-1648.349999999995,1
0.7058823529411765,-403.1999999999982,1
0.7375328083989501,-4580.299999999996,2
0.6721311475409836,-688.8000000000028,0
0.6794871794871795,-1138.440000000001,0
0.7429305912596401,-4863.8700000000035,2
0.726775956284153,-3356.920000000001,2
0.7198879551820728,-1277.2899999999997,1
0.7382198952879581,-4483.800000000002,2
0.6363636363636364,-2357.25,0
0.6845425867507886,-2230.76,0
0.7311827956989247,-688.1600000000003,1
0.7442455242966752,-4874.25,2
0.6855345911949685,-3904.379999999999,0
0.7214484679665738,-4400.409999999995,2
0.6389891696750902,-476.13000000000466,0
0.7382198952879581,-2199.600000000003,1
0.7304582210242587,-5398.319999999997,2
0.6428571428571429,-2291.3999999999983,0
0.6794871794871795,-3464.080000000001,0
0.7282608695652174,1310.520000000004,1
0.6563573883161512,-2158.300000000002,0
0.7474747474747475,-5656.559999999996,2
0.7150997150997151,893.5600000000006,1
0.7058823529411765,-3804.000000000002,2
0.7126436781609196,-2918.9599999999955,2
0.7389033942558747,-4646.860000000004,2
0.6441281138790036,-1317.6800000000028,0
0.6376811594202898,-3314.080000000002,0
0.7311827956989247,-5203.359999999999,2
0.6336996336996337,-2249.0,0
0.6815286624203821,-1493.7199999999978,0
0.7032640949554896,1080.7200000000005,1
0.6960486322188449,-6782.980000000001,2
0.7229916897506925,-4708.440000000005,2
0.7333333333333333,-7108.750000000006,2
0.6527777777777778,-3282.4800000000014,0
0.7442455242966752,-6058.620000000002,2
0.6932515337423313,-3984.379999999999,2
0.7389033942558747,-7041.039999999999,2
0.7041420118343196,-2908.3599999999997,2
0.6575342465753424,-961.9199999999983,0
0.7311827956989247,-4727.360000000002,2
0.7005988023952096,-475.02000000000027,1
0.6987951807228916,-129.92000000000053,1
0.7014925373134329,-2671.950000000001,2
0.647887323943662,-191.35999999999854,0
0.6453900709219859,-2600.780000000001,0
0.7474747474747475,-3371.440000000004,2
0.7005988023952096,-531.1800000000023,1
0.6610169491525424,-2223.000000000001,0
0.7206703910614525,-129.0,1
0.6503496503496503,-2178.0600000000013,0
0.7340425531914894,-6124.440000000007,2
0.7487437185929648,-6237.140000000002,2
0.7389033942558747,-5144.940000000002,2
0.658703071672355,-2119.139999999998,0
0.7183098591549296,-2996.25,2
0.726027397260274,-1733.0999999999979,1
0.7134670487106017,-5552.700000000003,2
0.6309963099630996,-1668.9599999999984,0
0.7101449275362319,-3251.1500000000024,2
0.7435897435897436,1589.199999999997,1
0.7435897435897436,-4767.600000000008,2
0.732620320855615,-238.38000000000125,1
0.6453900709219859,780.7799999999986,0
0.7395833333333334,-386.23999999999984,1
0.658703071672355,-3269.4200000000023,0
0.7159090909090909,-3870.719999999996,2
0.6677740863787376,-2054.22,0
0.7093023255813954,-1512.7999999999972,1
0.6904024767801857,-637.7799999999967,1
0.6376811594202898,-869.4399999999996,0
0.7333333333333333,-541.7499999999997,1
0.7461928934010152,-41.15999999999599,1
0.7340425531914894,-3538.320000000002,2
0.635036496350365,-4045.5,0
0.7481108312342569,1084.0499999999934,1
0.7347480106100795,448.74000000000126,1
0.7134670487106017,-4643.850000000001,2
0.6923076923076923,-2490.750000000005,0
0.7442455242966752,-1612.1399999999976,1
0.6825396825396826,-3762.5,0
0.6621621621621622,-3206.5600000000027,0
0.7041420118343196,-4593.400000000002,2
0.7282608695652174,-3660.879999999999,2
0.7150997150997151,-3679.660000000006,2
0.7395833333333334,-5401.680000000003,2
0.6515679442508711,-493.67999999999745,0
0.7333333333333333,-5197.499999999994,2
0.7282608695652174,-249.24000000000183,1
0.7109826589595376,-2405.88,1
0.647887323943662,-4445.44,0
0.7435897435897436,-6571.399999999999,2
0.7409326424870466,-503.3599999999974,1
0.7183098591549296,-2231.25,1
0.7229916897506925,-3306.8700000000003,2
0.6845425867507886,-1056.7899999999947,0
0.6402877697841727,-2949.4599999999987,0
0.6932515337423313,-2815.960000000002,0
0.6794871794871795,-1424.6399999999999,0
0.7409326424870466,-726.4399999999978,1
0.6742671009771987,-414.0,0
0.7435897435897436,-3129.0999999999976,2
0.7389033942558747,-2340.410000000003,1
0.7134670487106017,-5749.410000000001,2
0.6655518394648829,-4159.100000000001,0
0.7368421052631579,-3687.5999999999967,2
0.7134670487106017,-3854.5199999999973,2
0.6835443037974683,-1652.4000000000012,0
0.7183098591549296,-619.6500000000017,1
0.6688741721854304,-3403.699999999999,0
0.75,-1859.9999999999966,1
0.658703071672355,-4081.950000000001,0
0.66996699669967,-2667.4199999999973,0
0.6389891696750902,-3888.6899999999996,0
0.7409326424870466,-228.80000000000325,1
0.66996699669967,988.6100000000009,1
0.6825396825396826,-184.89999999999682,1
0.6515679442508711,-3216.4000000000005,0
0.6551724137931034,-1008.9000000000004,0
0.7455470737913485,-2625.2800000000025,2
0.6644295302013423,1552.3200000000036,1
0.6875,-1029.6000000000015,1
0.6794871794871795,-809.8399999999986,0
0.7395833333333334,-105.08000000000129,1
0.7245179063360881,-3050.7999999999984,2
0.7237569060773481,-1317.8599999999929,1
0.6415770609318996,-1038.200000000002,0
0.6941896024464832,-3999.739999999998,2
0.7422680412371134,-3159.3599999999997,2
0.7134670487106017,-4449.629999999994,2
0.6794871794871795,31.800000000001205,1
0.6644295302013423,-1520.6399999999958,0
0.7175141242937854,-3106.4199999999973,2
0.6323529411764706,-318.199999999999,0
0.6825396825396826,-1784.4999999999964,0
0.7368421052631579,-3945.2000000000007,2
0.7442455242966752,-3704.4300000000053,2
0.7183098591549296,1249.5000000000014,1
0.7442455242966752,-4525.050000000003,2
0.7126436781609196,-3030.5599999999995,2
0.6415770609318996,767.9100000000011,0
0.6389891696750902,-2008.949999999999,0
0.7198879551820728,-2521.1700000000005,1
0.7282608695652174,-6429.320000000002,2
0.6515679442508711,-3814.800000000001,0
0.6666666666666666,-3612.0000000000005,0
0.7297297297297297,-6226.200000000001,2
0.6721311475409836,-24.59999999999802,0
0.7304582210242587,-2439.0,1
0.7058823529411765,-5596.799999999998,2
0.7183098591549296,-5020.95,2
0.6932515337423313,-4149.359999999997,2
0.647887323943662,-3488.639999999999,0
0.7354497354497355,-3399.940000000005,2
0.6845425867507886,-3877.790000000001,0
0.7084548104956269,558.9000000000028,1
0.7395833333333334,-542.4400000000071,1
0.66996699669967,-3700.6900000000037,0
0.7067448680351907,537.4299999999976,1
0.7461928934010152,-3672.0600000000027,2
0.7175141242937854,-607.0599999999965,1
0.7084548104956269,-5251.23,2
0.7461928934010152,-5009.7599999999975,2
0.6688741721854304,-563.5799999999983,0
0.6336996336996337,-4037.8199999999983,0
0.6941896024464832,-204.3000000000013,1
0.6904024767801857,-1610.0599999999997,1
0.647887323943662,-2866.72,0
0.6794871794871795,-3133.36,0
0.6941896024464832,-5541.069999999999,2
0.6987951807228916,-3746.800000000001,2
0.7275204359673024,-544.6800000000017,1
0.7474747474747475,-2347.280000000002,1
0.7206703910614525,-732.7200000000009,1
0.691358024691358,-4049.9199999999964,2
0.7416020671834626,-3311.9799999999977,2
0.7175141242937854,-1717.040000000005,1
0.6621621621621622,-2040.3599999999992,0
0.7461928934010152,-4471.7400000000025,2
0.7032640949554896,-2137.7399999999957,1
0.7311827956989247,-4906.880000000006,2
0.6466431095406361,-975.3900000000023,0
0.7126436781609196,-3975.4399999999932,2
0.75,-4064.999999999999,2
0.6415770609318996,-2133.6800000000003,0
0.7032640949554896,-5242.440000000001,2
0.6503496503496503,-3706.9800000000014,0
0.658703071672355,-5618.230000000002,0
0.6491228070175439,-2634.3999999999965,0
0.7340425531914894,-4910.040000000005,2
0.6428571428571429,-3598.199999999999,0
0.6951219512195121,-3401.760000000004,2
0.6376811594202898,-3363.3600000000024,0
0.71671388101983,-1310.5399999999945,1
0.7481108312342569,-4205.519999999999,2
0.7084548104956269,-3958.470000000005,2
0.7402597402597403,-4810.799999999998,2
0.6666666666666666,-3524.000000000001,0
0.7282608695652174,-5113.439999999996,2
0.6376811594202898,-3252.479999999998,0
0.6774193548387096,-2209.200000000002,0
0.6845425867507886,-1592.7800000000007,0
0.6363636363636364,-2990.749999999998,0
0.726775956284153,-5085.919999999994,2
0.7183098591549296,-5610.0,2
0.7222222222222222,-6320.6,2
0.6845425867507886,-1770.7199999999993,0
0.7118155619596542,-3495.0500000000015,2
0.7289972899728997,-1318.099999999994,1
0.7319034852546917,-5782.139999999994,2
0.7014925373134329,-5280.45,2
0.6835443037974683,-2036.8800000000015,0
0.726027397260274,-3529.800000000002,2
0.6941896024464832,957.9400000000062,1
0.6453900709219859,-1849.1199999999994,0
0.7093023255813954,-4282.200000000003,2
0.6551724137931034,-1326.2000000000035,0
0.7014925373134329,-5388.550000000002,2
0.7229916897506925,-6368.4000000000015,2
0.6428571428571429,-178.19999999999652,0
0.6666666666666666,-24.00000000000091,0
0.6515679442508711,-205.70000000000425,0
0.7487437185929648,-1823.7600000000014,1
0.6978851963746223,-4227.299999999999,2
0.6784565916398714,-3348.569999999995,0
0.75,-4016.999999999996,2
0.6960486322188449,-904.5499999999975,1
0.6894409937888198,-3427.6799999999994,0
0.6323529411764706,-2053.6800000000044,0
0.6491228070175439,-436.5999999999973,0
0.7023809523809523,66.08000000000027,1
0.6815286624203821,-5103.9000000000015,2
0.7275204359673024,112.14000000000046,1
0.6453900709219859,-538.7200000000014,0
0.6610169491525424,-1253.8500000000013,0
0.7416020671834626,-3320.590000000006,2
0.6941896024464832,-1507.2800000000034,1
0.6855345911949685,-3492.3600000000024,0
0.66996699669967,1508.2900000000013,1
0.732620320855615,-260.3000000000047,1
0.6710526315789473,-5352.959999999996,2
0.6296296296296297,166.6000000000031,0
0.6884735202492211,-1787.8900000000008,0
0.658703071672355,-3968.0800000000004,0
0.7198879551820728,-1850.3999999999971,1
0.7237569060773481,-4920.360000000001,2
0.7481108312342569,-893.9700000000015,1
0.7375328083989501,-207.93999999999457,1
0.7206703910614525,-2948.9399999999982,2
0.7442455242966752,-7033.469999999997,2
0.7229916897506925,-4061.159999999993,2
0.7142857142857143,1112.5000000000043,1
0.6515679442508711,-4411.329999999995,0
0.6688741721854304,-1648.3199999999993,0
0.7222222222222222,-3853.199999999998,2
0.6865203761755486,-567.2100000000007,1
0.6923076923076923,-2623.499999999999,0
0.7333333333333333,-2958.9999999999973,2
0.6644295302013423,-2613.5999999999976,0
0.6941896024464832,-3988.3899999999985,2
0.7023809523809523,-354.0,1
0.6551724137931034,43.700000000003456,0
0.7183098591549296,-2606.1,2
0.7150997150997151,-3581.7700000000027,2
0.7455470737913485,-4479.9699999999975,2
0.6677740863787376,-3798.900000000001,0
0.7319034852546917,-3742.830000000002,2
0.7175141242937854,-1714.5,1
0.6794871794871795,-3408.9600000000028,0
0.7245179063360881,-3166.5200000000054,2
0.7422680412371134,-2790.7199999999993,2
0.6987951807228916,-4289.6799999999985,2
0.7429305912596401,-3476.6700000000005,2
0.7368421052631579,-4611.599999999999,2
0.7183098591549296,-1155.1500000000003,1
0.6666666666666666,877.9999999999973,0
0.7050147492625368,-5033.34,2
0.6575342465753424,-2177.2800000000007,0
0.7058823529411765,19.200000000003,1
0.6515679442508711,428.22999999999854,0
0.7409326424870466,-4598.880000000004,2
0.6389891696750902,-3446.1899999999996,0
0.7032640949554896,668.3399999999983,1
0.658703071672355,-3010.799999999999,0
0.7340425531914894,-69.0,1
0.673202614379085,-4546.419999999998,0
0.7198879551820728,-6232.25,2
0.6805111821086262,-2319.569999999997,0
0.6309963099630996,-3110.49,0
0.6865203761755486,-3125.129999999996,0
0.7032640949554896,-3735.119999999998,2
0.7041420118343196,-3512.879999999998,2
0.7058823529411765,-467.99999999999727,1
0.6655518394648829,-1995.9700000000003,0
0.7109826589595376,-4403.4000000000015,2
0.7041420118343196,542.6400000000003,1
0.7245179063360881,-6006.920000000001,2
0.7468354430379747,-5333.599999999995,2
0.6784565916398714,565.4800000000014,1
0.7150997150997151,373.9899999999951,1
0.673202614379085,-1660.3600000000006,0
0.6794871794871795,-3943.199999999999,0
0.6515679442508711,-2887.2799999999997,0
0.6835443037974683,-3574.7999999999965,0
0.7206703910614525,-3738.4200000000023,2
0.7289972899728997,-2437.140000000001,1
0.6904024767801857,-374.6399999999952,1
0.7076023391812866,-3734.0600000000018,2
0.66996699669967,-46.68999999999792,0
0.6923076923076923,-2313.0000000000005,0
0.7076023391812866,-3496.9000000000005,2
0.658703071672355,-3448.9100000000008,0
0.7333333333333333,-2414.5000000000005,1
0.7289972899728997,-1154.009999999998,1
0.6527777777777778,-3094.4800000000014,0
0.6784565916398714,-3738.9199999999996,0
0.673202614379085,-2288.659999999997,0
0.6825396825396826,369.7999999999997,1
0.7340425531914894,-4741.680000000002,2
0.6932515337423313,-3875.899999999995,2
0.6677740863787376,-514.5600000000004,0
0.7333333333333333,-2835.2499999999927,2
0.71671388101983,-6957.5,2
0.7461928934010152,-2643.0600000000027,2
0.7474747474747475,-5629.920000000003,2
0.7150997150997151,-938.7399999999951,1
0.6296296296296297,-1829.1999999999985,0
0.7382198952879581,-5377.739999999998,2
0.7183098591549296,-2590.7999999999993,2
0.7435897435897436,-1345.599999999996,1
0.7206703910614525,-1006.2000000000014,1
0.7191011235955056,-4989.439999999995,2
0.6688741721854304,-3549.1399999999985,0
0.732620320855615,-5340.260000000002,2
0.7429305912596401,-8037.090000000001,2
0.7275204359673024,-4039.7100000000064,2
0.6309963099630996,-2484.63,0
0.7159090909090909,-5954.760000000006,2
0.6996996996996997,-477.65000000000265,1
0.7461928934010152,-5580.119999999997,2
0.7389033942558747,837.6799999999942,1
0.6402877697841727,-1947.3200000000047,0
0.6996996996996997,-4247.589999999997,2
0.7175141242937854,1150.6200000000003,1
0.7455470737913485,-5669.549999999998,2
0.7076023391812866,-2993.539999999994,2
0.6978851963746223,-5262.18,2
0.7084548104956269,-5005.799999999998,2
0.6904024767801857,167.25,1
0.6389891696750902,-3794.8799999999997,0
0.7402597402597403,-5010.300000000004,2
0.7395833333333334,-6196.8800000000065,2
0.6376811594202898,-249.9199999999978,0
0.7142857142857143,-3577.5000000000005,2
0.6894409937888198,-5128.199999999999,2
0.7076023391812866,-3789.7199999999993,2
0.7402597402597403,159.60000000000065,1
0.75,663.0000000000024,1
0.6389891696750902,-4589.6100000000015,0
0.7354497354497355,-4320.119999999998,2
0.7229916897506925,-2349.0,1
0.726775956284153,-3644.199999999997,2
0.635036496350365,-2369.880000000001,0
0.7109826589595376,-4824.060000000003,2
0.6710526315789473,-689.5199999999991,0
0.7319034852546917,-1351.3500000000047,1
0.6784565916398714,-3200.869999999997,0
0.7304582210242587,-5379.3499999999985,2
0.7191011235955056,-3153.9199999999983,2
0.7023809523809523,-7.080000000000268,1
0.6815286624203821,-3777.1000000000013,0
0.6784565916398714,-4120.83,0
0.7109826589595376,-4184.459999999997,2
0.7005988023952096,-989.8200000000043,1
0.7493734335839599,-3967.7299999999946,2
0.6784565916398714,-4072.2999999999965,0
0.6491228070175439,-203.49999999999895,0
0.6309963099630996,-3237.030000000001,0
0.7416020671834626,510.86000000000035,1
0.6763754045307443,-5643.0,2
0.7023809523809523,-5095.240000000001,2
0.7340425531914894,447.12000000000126,1
0.7416020671834626,-6615.349999999995,2
0.6415770609318996,-2620.5600000000027,0
0.7076023391812866,-1185.7999999999945,1
0.6539792387543253,-4243.049999999997,0
0.7340425531914894,-5299.199999999997,2
0.6784565916398714,-2612.179999999999,0
0.6415770609318996,-1951.100000000001,0
0.6491228070175439,-288.6000000000004,0
0.6825396825396826,-2932.600000000003,0
0.7340425531914894,-3276.1200000000013,2
0.6563573883161512,-3703.4899999999975,0
0.7333333333333333,-1190.7499999999957,1
0.6563573883161512,-2238.52,0
0.6941896024464832,-3184.8100000000004,2
0.732620320855615,-5515.619999999999,2
0.7118155619596542,-1304.1600000000003,1
0.6515679442508711,-2621.740000000002,0
0.7416020671834626,-1116.4299999999962,1
0.7118155619596542,862.0299999999987,1
0.7468354430379747,-640.1500000000046,1
0.6453900709219859,-531.4399999999978,0
0.7032640949554896,846.0899999999983,1
0.7448979591836735,-607.3600000000037,1
0.7118155619596542,-4240.990000000004,2
0.6894409937888198,-652.6800000000057,1
0.6688741721854304,-2761.3400000000033,0
0.7311827956989247,-6163.519999999999,2
0.696969696969697,-2348.2999999999984,1
0.658703071672355,-2288.98,0
0.7050147492625368,-16.72999999999837,1
0.7468354430379747,-6799.7499999999945,2
0.7118155619596542,-3781.5700000000006,2
0.7175141242937854,-4218.939999999996,2
0.6296296296296297,-3456.100000000002,0
0.7361477572559367,-16.740000000000634,1
0.7493734335839599,-5250.4400000000005,2
0.7093023255813954,-4811.679999999999,2
0.7442455242966752,-5310.75,2
0.7275204359673024,-6317.219999999999,2
0.6539792387543253,-2024.1899999999962,0
0.6904024767801857,-640.0099999999946,1
0.6932515337423313,-4999.120000000001,2
0.7101449275362319,-3055.1499999999996,2
0.7237569060773481,-4574.520000000002,2
0.7493734335839599,-3552.120000000003,2
0.696969696969697,-4248.099999999999,2
