Simulated_Demand,Simulated_OrderingCost,HoldingCost,EOQ
10943.220381475632,1136.9524257191713,1250,141.09242904081393
11212.853738784206,1287.6492954099606,1250,151.99064821905552
10633.697147463277,1185.3307282093808,1250,142.0109741300899
10420.450851638465,947.6450519288803,1250,125.69734245988354
11317.089404222052,787.6725132398374,1250,119.42636394755401
9557.876905974084,1008.514733616716,1250,124.18862866958352
9499.148858768476,1191.1059273105473,1250,134.54808811772452
8803.206466083788,867.0627308832911,1250,110.51104733201693
10207.065724141057,1450.3727738433474,1250,153.9041271811712
9648.719833149993,1315.119714747096,1250,142.48773518950668
11504.384837556887,971.9954490545042,1250,133.7592446526336
9542.724848521679,1046.833726597344,1250,126.42560636245189
9193.722962021837,1404.2414041375955,1250,143.72310289687792
10223.679486424193,1294.658832125421,1250,145.52622825549253
9956.100894036215,1054.7336825117347,1250,129.6212017190101
10678.115697218705,1350.3090445731386,1250,151.88814939923563
10317.374216168657,1258.6949234111921,1250,144.14673939468776
8765.198613633216,1284.823635977907,1250,134.23403057547955
11346.013822926348,1248.5502569125745,1250,150.5513518958807
8203.216754123107,1396.2755400930337,1250,135.37474449165745
9055.176106356235,1246.5344192267894,1250,134.3880273758526
10952.976268560918,1329.5541986461194,1250,152.64377136607428
8199.943188220153,1214.0660707287525,1250,126.20790977888156
10051.021610882608,1372.6833825271815,1250,148.5765545040274
10458.72354241063,1373.774119325395,1250,151.6201766190394
10539.917599885153,1191.100055452654,1250,141.72704152808444
10193.85942153816,1382.8316300522956,1250,150.18064450739084
8703.06816449875,1308.714541214464,1250,134.99529982964705
9372.384008779212,1098.9025098901557,1250,128.37031626292324
11023.426366616173,1094.0295293986808,1250,138.9097776845394
10377.074716925325,1141.3270293408282,1250,137.65833565703863
7643.063304103527,1257.3259176125218,1250,123.99884891209311
10126.32127295679,970.7903382702218,1250,125.4147350450124
9301.410458461138,983.1609459945234,1250,120.96137238258505
10731.689887296414,1366.5591843252116,1250,153.18218893234243
10849.490605046185,1318.695618816011,1250,151.29930985835924
9482.169594333185,1265.631361333245,1250,138.56944085659646
9990.931369857839,1222.2377419306583,1250,139.7786444191199
10957.431460454522,1341.0584904776683,1250,153.33391793791563
9610.243610361484,1031.0826226373943,1250,125.91397181222284
9812.595465307144,1173.6872057623339,1250,135.74633845788986
10284.597880014157,1299.9595102156948,1250,146.25764019903275
8085.418034515943,1119.4903738570229,1250,120.34316039227535
9036.11181068256,1350.1072546430148,1250,139.7123909142948
9791.629106647613,1138.4539716525856,1250,133.55040423996948
10538.301692446577,1128.8392378900774,1250,137.96259464743105
9984.805223203151,1417.688544013443,1250,150.49435327156004
11786.290323886644,1151.1138812324616,1250,147.33560275812096
9817.638197840422,1125.7165799123034,1250,132.97746031498306
8074.134724959829,1324.3427214116061,1250,130.80013183294426
12421.342116671764,1146.7860674819071,1250,150.96819309417677
9183.206272710728,1167.2583844391993,1250,130.9606018181422
10085.046047828586,1063.7363867751744,1250,131.01346766422716
9541.521539015868,1321.7876704725622,1250,142.05275373786773
10127.380634467272,1352.4463233754777,1250,148.03642094840998
10364.767852861502,1069.3299277472497,1250,133.16670129858986
9423.98602328024,1229.8094476265378,1250,136.1746352048309
8877.410724038893,1049.7216320507273,1250,122.10690446406532
8807.799446634275,1261.8965265376578,1250,133.3538542563992
9633.759984577462,1341.8929957311536,1250,143.81919229843874
9103.579617053363,905.1119678455382,1250,114.81992065233071
9869.294881196785,1397.7066036472584,1250,148.5631374401649
10034.569416948605,1035.3488108240556,1250,128.92962119214764
8375.723403793254,1343.7482296708188,1250,134.19307580384097
9192.563228558089,1385.0154393187836,1250,142.72682718237425
10654.093448851283,1107.6517542714378,1250,137.41048168923334
11167.13684431164,1089.1323416084078,1250,139.49904602000208
8552.662887555001,1095.9905527986666,1250,122.46558847958586
10768.73665159022,1336.5560386801603,1250,151.75253540228857
9603.972737132088,975.8026426633025,1250,122.45215867078736
8443.233538871944,1071.8825313768764,1250,120.33389905526839
8706.003120749876,1231.851645127748,1250,130.99315564888445
11938.11584472445,1295.4931888830706,1250,157.30605971767312
8871.76915500926,1116.6749081200135,1250,125.90079908265514
9500.709320701193,1246.7057000391703,1250,137.6638715976473
11571.25473585201,1143.9119544658975,1250,145.5279856000831
11538.777291068189,1452.4693150106673,1250,163.7545477744955
9650.093133711274,1154.9226454726431,1250,133.53717739142587
9639.380632608883,1207.4987982825464,1250,136.4670833868052
9641.820903218175,1306.1012953667166,1250,141.94756649629267
8451.168719607218,1135.8453485644666,1250,123.93043648821303
10329.174673072235,1304.4101408592614,1250,146.82495804330853
12195.285063680742,1045.316972684287,1250,142.81702119166977
9347.957585812745,928.0312112127195,1250,117.8147454318138
8890.130992647135,987.7289643679148,1250,118.53127775207662
9478.702604935672,1172.5961288830042,1250,133.3548048261078
10469.454239837562,1164.1680563616094,1250,139.64643464726768
10469.937080412154,1213.688900051273,1250,142.5888995327839
8966.676794249817,997.6471552990947,1250,119.63664720323608
10583.681999896065,1397.5803582017409,1250,153.8391163807596
12535.385011682016,1312.2545641481545,1250,162.23250571908994
11457.515211944063,1255.3751644846723,1250,151.70223488811183
10302.009385590212,1213.3201228549833,1250,141.41929313005355
9894.190355979135,1272.8491866514962,1250,141.9510459119375
9479.402918635276,1182.306905809537,1250,133.9107973758864
8822.03371703561,1256.991200287789,1250,133.20191440639846
9040.9024588535,1204.0493988576254,1250,131.97389542307513
10500.49109364238,1270.3069717643775,1250,146.08954537928398
10771.508537815434,1174.4050169822333,1250,142.26799312439834
10486.063779389688,1141.6049684265356,1250,138.39619942636463
8029.126286989776,1263.6371128489873,1250,127.41052992585297
10298.488106864143,1321.5988203478962,1250,147.56948049457105
9974.711287128399,1007.6203961139106,1250,126.81149814276755
9908.369215635777,1306.3896677687674,1250,143.91214635461293
10476.034808796427,1182.3906512526196,1250,140.77934859981656
8336.440772086817,1076.8779654115292,1250,119.84876721881503
10477.238861851369,1000.1811417510864,1250,129.48597902318446
9681.755085243165,1204.6106614771707,1250,136.60304768192972
11149.937155840062,1273.738866135665,1250,150.742738785594
10962.811232823964,1236.2223988839132,1250,147.25473330662427
9154.589017788508,1126.3607438509744,1250,128.44528606827873
9067.34036075872,1270.8937010311447,1250,135.78586524137907
9306.077781077442,1152.719962436582,1250,131.0102385631627
10022.491238186849,1396.9574935897535,1250,149.67160981093383
10657.133907943231,1107.257589047867,1250,137.40563247302197
10151.847657232893,1398.1574112595006,1250,150.69906988399134
10615.179328428942,1008.2097168601127,1250,130.85764445463423
9084.760571362236,1080.9677396996256,1250,125.34964284297081
11440.72982535997,1350.7537483036388,1250,157.24431281256167
9374.963022214386,1122.4103736231204,1250,129.75395638494626
10044.691782662283,1208.9602855312153,1250,139.39086595980638
9037.674070677003,1170.1043190121748,1250,130.077032339601
8546.396730146791,1352.6784845893244,1250,136.00309983310893
8239.669487168321,987.4272693728703,1250,114.09521877624547
10435.03945451193,1051.5748514599136,1250,132.50343430632566
9499.03504186546,1207.580743332314,1250,135.47458387045498
10675.300829866837,1173.470145846135,1250,141.57483856547506
11779.171797279794,1199.947321360811,1250,150.38290140036372
11190.794708258742,1233.4266936439792,1250,148.60968967738876
12131.209758007331,1327.0036204709027,1250,160.49004589477903
10043.469775472613,1275.4596860288977,1250,143.16446937122367
9739.184144469069,1167.4920193973858,1250,134.88021212384976
8696.589171964415,1103.0086077039446,1250,123.8864816795871
12060.97138515572,1055.5162354465704,1250,142.71959143600924
9344.507287216362,1188.7537587649076,1250,133.31657458236478
9939.59070524743,1246.0470983677153,1250,140.77044097245005
9530.879291885936,1253.4451640395605,1250,138.25445848845072
11142.385441146725,1351.99588127778,1250,155.25184301148826
9732.48819936316,1273.3612114683558,1250,140.81461835558156
8853.86637785881,1113.3940745673203,1250,125.58880435528526
8826.266601309457,1194.510637348842,1250,129.88037168620028
9140.780723640055,1017.5167729434247,1250,121.98949268917674
9613.99477741885,992.5699469062857,1250,123.56415199097147
11327.193103646143,1133.0972326508072,1250,143.30281872701738
10985.316073638129,1140.9519011958034,1250,141.61196141261084
8805.062174049399,1341.0628765627102,1250,137.45190872414508
10088.70358310774,1426.4291143094756,1250,151.7409398499071
9533.477073766784,1146.608364052028,1250,132.24924681088658
11004.790842219109,1321.4103180598854,1250,152.53508011994757
10153.430386514652,1600.2321827769772,1250,161.23446812681922
9719.439207679648,1047.664411563718,1250,127.64143877749437
8997.444959419285,1167.0312612768928,1250,129.61666275142565
11518.77500549165,1177.6387365423984,1250,147.3225340210158
11566.052098366137,1252.131013845375,1250,152.22200913200754
11083.369296360517,1246.4602351952165,1250,148.67402785905531
10379.248006621938,1290.325272132729,1250,146.38363847740655
9433.291517914255,1133.3143746543014,1250,130.78767451136497
10349.546986164594,1432.9333770607227,1250,154.0400535649528
8459.24677473302,956.4977256671967,1250,113.78049253463233
9736.256163771388,1323.7016496592494,1250,143.59887657214716
10051.376085680182,1059.6804183821946,1250,130.54498942994547
10079.093496866388,992.0432144540209,1250,126.48412587460261
10628.917060874175,1162.907038025629,1250,140.62968367556692
9917.96750045457,1251.262256461337,1250,140.9111969667648
10205.688917376108,1135.0488511522667,1250,136.14084166559377
11033.612837646471,1295.6319077566864,1250,151.23756596977387
8225.715807775736,1172.3708794232882,1250,124.21651855013862
8919.713206303722,1047.8330280965492,1250,122.28733441343144
10535.13362351162,1149.688646320171,1250,139.20990490287502
9857.228351053589,1119.6378079467527,1250,132.88506638989483
10370.175452819827,1281.4016262382838,1250,145.8128098055567
12170.254862976326,1178.2830882602218,1250,151.472798798262
8551.582525224489,1139.5327571482178,1250,124.8667027702715
10847.059921381657,1107.282577184363,1250,138.62617625612094
8517.87240054502,1109.7818776454317,1250,122.9827983173
9466.634082250686,1070.0796542442413,1250,127.31097376481928
10217.476514116437,1190.5173262551937,1250,139.50818081050954
10789.705240818797,1146.4968198089293,1250,140.6861058969193
10558.064768568502,1140.92750471716,1250,138.8293138557993
8870.387638191263,1134.8377037704881,1250,126.91067938596245
8381.732810949703,1414.5858767979576,1250,137.73412566223953
10142.499747786002,1104.5511731603444,1250,133.88299366354505
9622.35583771794,905.9443220111916,1250,118.10042259400639
11434.353225071818,1360.385765305708,1250,157.75997648511546
10107.541904160096,1238.3354755276089,1250,141.51482020087266
8732.32322307434,1056.6036125687378,1250,121.50130378637577
8302.703850812268,1180.671829707169,1250,125.23749308928396
11061.035404865932,1154.0142445557185,1250,142.91027908027002
10347.695830177618,1317.460067387228,1250,147.68981573949284
8375.899322021962,1421.467851045513,1250,138.02070343161205
11157.320387431268,1261.667126131251,1250,150.07637708066397
10924.094530536073,1316.5291563930084,1250,151.69384407625319
10292.639886589812,1371.3933543471082,1250,150.28111226182614
9547.339651382546,1255.417344623448,1250,138.48260998901966
11321.64280125006,877.0560292728946,1250,126.0458017078581
10437.963345974158,1286.9525974132025,1250,146.60512427500066
8291.558634115558,1233.81841032199,1250,127.9392211515204
9206.294019640362,1247.6167537909485,1250,135.563574218025
9905.000703589249,1086.4406196995649,1250,131.21704220127583
11109.663663601452,1149.7961971212594,1250,142.96208745932714
10269.963794021583,1357.6857148180918,1250,149.36335901333828
9083.30550561682,1200.9659097567394,1250,132.11352851332978
9504.67285495666,1167.338442655473,1250,133.23765238673252
12156.085207906457,1254.8131060884336,1250,156.22350674650093
10313.592676622206,1262.8904800717753,1250,144.36031591344852
10430.259627582465,980.902375321778,1250,127.94415309137645
12296.760820522208,1024.2756569833628,1250,141.95927736196833
11732.59426602628,1274.16184380267,1250,154.65690514213028
10180.779018134472,1163.341802870803,1250,137.6588584441164
12605.160551093297,1272.538747220931,1250,160.20264774944
10017.688064918399,1135.7684754587592,1250,134.9238262197676
9344.851731252915,1206.0733016606657,1250,134.2867152389489
9069.396968338757,1281.5581257533695,1250,136.3698464057653
9354.357632763662,1320.594661733499,1250,140.58913046902995
10982.587381311287,1193.347718505097,1250,144.80909139841015
10580.302229854977,1275.6436691432157,1250,146.95139635749692
8537.6683908552,1407.803158638435,1250,138.67577454222334
9744.256285712845,1283.4688216098841,1250,141.45783333552694
10723.623511052823,901.2555490157511,1250,124.35256455669665
9343.07080525053,1300.8442584511267,1250,139.44966124483773
10062.252459435203,1282.6763203605683,1250,143.70309925235392
10092.366561445184,1347.5258152563774,1250,147.5112170844109
10114.03388844441,1370.890691613657,1250,148.94420384739257
9019.971422787956,1184.6831916625267,1250,130.75661992482503
9406.600431417963,1246.6363276874717,1250,136.9765516741973
9721.332055117424,1172.4582975487635,1250,135.04284612669682
9295.233636749754,1144.7117379685747,1250,130.47827743282184
9989.722936083323,957.4385818580192,1250,123.7064018461657
7698.236143968823,1207.097513076898,1250,121.93455099823646
7230.823434766458,1176.8229267830316,1250,116.68349530282813
9622.836238808786,1265.0445443833048,1250,139.56112057675097
9327.98162094807,1388.341772315036,1250,143.94680426184738
10848.162873230434,1018.5247162018184,1250,132.96087852759175
9715.653642525658,1383.262217302065,1250,146.63858482731712
9302.368094600466,1193.6529209969506,1250,133.2894525358023
11404.127575854776,1135.1285260724667,1250,143.91747927932815
11122.979940082892,1090.8000476863658,1250,139.3295204846807
7112.386149853881,1347.4235179728753,1250,123.82824470833894
10438.735040057476,1260.547713040136,1250,145.09871719226953
8907.037208694726,1078.3976860203763,1250,123.96985643391726
11150.43651973614,1229.1848768885116,1250,148.08617999402932
9882.54394266224,1226.5111994536996,1250,139.26119818395105
11508.5055300123,1286.8425872463083,1250,153.93315448767743
9525.354802614842,1031.5814566655938,1250,125.38694912972738
10588.053761827785,1089.1238387238925,1250,135.83343775490232
8817.623062381233,1357.889902424888,1250,138.41018066484153
10872.405746758146,1246.2823112016597,1250,147.24177104282302
8761.60293906275,1414.71192729205,1250,140.82695298891701
11028.86831471585,1163.5457278725128,1250,143.29043295827478
9484.719941839134,1209.4187689570722,1250,135.47544908779113
9521.581333461349,1465.422474814213,1250,149.41560444251192
9614.471625295135,1071.8540554151728,1250,128.4075412255632
11588.415858333077,1131.7125800055471,1250,144.857204221047
10786.430108116729,1281.0465127303285,1250,148.68984457487258
9941.437949454947,1083.2403882572764,1250,131.26441774801393
9951.81707302161,1059.6166672401337,1250,129.89294816824273
9976.282237463096,1292.733775975159,1250,143.64777482177482
11717.780066191997,1069.4581060866853,1250,141.6004230340009
9749.541396004071,1137.0226698929664,1250,133.1792751944028
10273.739377507489,1017.3829948427016,1250,129.32023962936017
9071.337322875033,996.9580130317638,1250,120.29126274475215
8561.695459334896,1120.7474647305498,1250,123.90640648389183
11670.882612825888,1241.7120572319159,1250,152.27278500840117
10064.995873599806,1361.626320483418,1250,148.07978010275673
10383.59788118342,1257.309133367641,1250,144.52898645311976
9526.975534820198,1123.52059732691,1250,130.86636385932056
8688.873050268581,1127.869252075033,1250,125.21924930988101
9719.476585900948,1241.3662737020304,1250,138.94131383731184
9963.241584955296,1156.1916640958773,1250,135.76106580547287
9088.32324810325,1247.8952169546253,1250,134.70723877473293
9502.23391296616,1242.4555809590388,1250,137.44004398569174
8086.727890406464,1240.3705395563873,1250,126.6841049961306
10746.90690279624,1274.3437031236497,1250,148.0283926259255
9803.279574649305,1309.8381978509253,1250,143.33574600126755
8727.041117044153,1189.2952721752163,1250,128.86600011223646
9806.6041988393,1324.3679626849305,1250,144.1529877521755
7979.506829475452,1073.0244338487241,1250,117.04498826068496
11747.250808630515,908.3320651386045,1250,130.6623409354325
10814.4239716875,1115.960740436743,1250,138.95882891182552
10254.7026036461,1369.6538884631225,1250,149.90873648252412
10293.20687107883,1372.144005211322,1250,150.32637614231672
9507.650819213199,1156.7788492988511,1250,132.65443452329652
10786.842248847724,1147.2683447661202,1250,140.71476199511568
10597.346381038002,1342.056505989322,1250,150.8495285078184
10868.33689428739,1010.5306121464101,1250,132.5611534940619
9658.619222950478,1233.8198980865786,1250,138.08401260286624
9756.106460370607,1209.523921606984,1250,137.40593376161127
10295.07074426926,1136.8118255138916,1250,136.84185422062882
9806.561119544136,1058.2758326391775,1250,128.8599030520359
9522.158213092678,1016.7985676681021,1250,124.46440025762669
10116.496695692691,1176.813335476974,1250,138.01581486076097
9084.20478795137,1414.2311770594615,1250,143.37177200502845
9754.58851695316,1234.3863532895543,1250,138.80017837038667
9361.366835154538,1150.278237511524,1250,131.25959953521354
10324.413470848536,1160.1298740231734,1250,138.43502735535492
10003.303356888267,1296.8189538424158,1250,144.06927996903806
9481.973820481147,1040.1406580114535,1250,125.619020781935
8473.735710321587,1372.6126843664235,1250,136.4179291439722
10931.14670057557,1278.6959600625287,1250,149.54658471460627
9563.947194127988,1040.03039868146,1250,126.15416481925509
9717.698386503853,1188.7974754456745,1250,135.95514147846436
8868.448333252722,1023.6412424341656,1250,120.51960484710541
8269.687393596068,1278.8871825052613,1250,130.0830332425892
8794.641684796985,1237.1292384859125,1250,131.94003710940424
9602.200146592751,1270.7565490531363,1250,139.72578128091737
10335.824511969016,1172.1675098530457,1250,139.22825966288764
10130.453425209218,1186.7596669947945,1250,138.69340883204256
9384.652849366928,1317.6099342549435,1250,140.65738131422654
9576.926246758001,1189.5779824498225,1250,135.01111422509857
8584.874900342493,1232.8853524613776,1250,130.13326410934656
9389.418402854539,1142.7781609010517,1250,131.02685095411306
9160.439139115559,1185.1204262533981,1250,131.79513518922886
7993.527384963007,1281.8828415495911,1250,128.04227800685743
9961.335225320772,1143.9257278557352,1250,135.02608724562845
8451.769334209082,1251.9680023775963,1250,130.11591613576547
9365.672439704924,1356.7304244297977,1250,142.58579308860374
10486.318962329782,1384.1586826424548,1250,152.39280529299006
10136.970040788572,1329.3387313394587,1250,146.83578252536665
10462.771045298217,1145.8822305355445,1250,138.50113890055363
10187.210018484135,1099.9216480249277,1250,133.89627527191112
12068.779432974372,1187.8961868353504,1250,151.45405676012595
10026.210291518652,1246.7983033960222,1250,141.4251009175228
8913.054675683272,1358.564532679989,1250,139.1917236632744
8974.67044923195,1049.8235325166327,1250,122.7799347397469
9833.475987296973,1046.4843002652499,1250,128.3157246029752
11561.940536191376,1172.3156076380333,1250,147.26435193982283
6778.83250215957,1223.993822175005,1250,115.21978374708014
10553.505986854041,1149.428130193174,1250,139.31545013214927
8644.106974238792,1187.6031580000201,1250,128.1609534340065
9518.294532773156,1082.9313696169156,1250,128.422177117775
8936.17492990525,1218.748289872486,1250,132.00574480725243
10903.021800389655,1255.3852605596517,1250,147.9864472917421
8272.00214141162,1273.857360546718,1250,129.8451435475068
10772.474012027049,1367.243610101732,1250,153.51141329780506
9050.112243908105,1193.2076832762448,1250,131.44527965016357
10567.524250303832,1136.6935562232466,1250,138.6335412260872
10551.909850346628,1197.116840853851,1250,142.16536278585772
9153.545183344453,1108.6509313571344,1250,127.42424505711267
11249.289356274856,1080.4297605123993,1250,139.4507339823479
8831.999715830387,1241.3254637678172,1250,132.44401771767804
9969.427215657506,1042.6054347087913,1250,128.9600185854717
9480.579825910476,1101.9862226087337,1250,129.29017503582025
9358.332453753097,1502.9964476167975,1250,150.01621476951294
9697.420095325971,1094.2498866993421,1250,130.3005807544164
12021.78749079965,1306.5905757830874,1250,158.53102782507068
10724.82556058541,1100.028684683836,1250,137.3906299854505
11191.483357686506,1297.9529505879407,1250,152.45205853941118
10147.089581838014,994.0436252553304,1250,127.03794528389291
9980.079997522173,1407.5916856998454,1250,149.9219937281067
10220.38281974204,1154.8240167501765,1250,137.42048488122285
9771.542656911332,1180.889723182342,1250,135.87708741761855
9200.385786223062,1195.0506204764622,1250,132.63439519188793
11442.734529545549,1359.5345854693176,1250,157.76840416388146
9245.664089675936,1353.1076861460833,1250,141.4800573551783
10761.14131265275,1276.0006245133995,1250,148.22265972743494
10431.911881640133,1088.3548345464653,1250,134.7805429871582
9594.421815042884,1299.950208374559,1250,141.2644081866252
8793.129656125053,1075.1069873524948,1250,122.98653672005881
10306.197424765905,1105.2560807209077,1250,135.0021473774854
10823.894353700767,1109.4938452492145,1250,138.61627129343063
10244.380144863148,1239.3685877580876,1250,142.52894696921624
9517.905322102522,1171.2424044414488,1250,133.55313138795614
9319.988519960045,1197.7674353217317,1250,133.64537401215517
9038.312759912073,1173.1790698203529,1250,130.25242788627978
10748.491007795215,1063.5898705127195,1250,135.2448810665338
9512.930588022105,1262.191489198194,1250,138.60528143204166
7922.355218319338,1422.6700843679205,1250,134.28863104128513
11045.257914030934,1015.3997303715216,1250,133.9573180250541
7895.804200068248,1203.5541104800875,1250,123.30792416086213
8879.755804097884,1315.3791948238095,1250,136.70549975667444
10394.002162131688,1214.8054819604724,1250,142.13622089286926
9429.743614976398,1392.0009167747223,1250,144.9204568416632
10753.452100721684,1272.3798970824776,1250,147.95932563889366
11200.055964627441,1077.7366963808556,1250,138.97171691879336
11284.73786903909,1168.2470044364836,1250,145.23559459777547
10334.72969660245,1181.224438839368,1250,139.75770625722663
8122.134393626415,1314.8817913166697,1250,130.7189144435111
8175.516677092544,1084.017527998491,1250,119.07915604949372
9547.175369571878,965.5661344788865,1250,121.44746496680483
8899.377377196291,1229.3784108940838,1250,132.30693053910267
9653.348808464463,1168.301655152982,1250,134.33107393718313
9084.99354901141,1205.5417588509467,1250,132.37727359165376
9674.751974803401,1003.084151877796,1250,124.60876617171812
9799.081330429071,1050.970580769823,1250,128.36539220118027
10897.697111942565,1153.0191918361675,1250,141.7900076416521
12521.524430730786,1316.0283043825743,1250,162.37576452098813
9869.730824712831,1269.5374599868703,1250,141.59092062394424
7910.2008112883705,1315.4855288291706,1250,129.0318081552459
9179.709502842508,1210.7679644453224,1250,133.3536542518787
9272.377487149988,1125.4417949707965,1250,129.21622909083757
9818.867910020575,1209.219933000794,1250,137.82987076130473
9973.084119210707,1199.7618451034366,1250,138.3637282194204
8374.317292518557,1479.8459525116932,1250,140.81306502101157
10231.98032906801,1252.5080814764558,1250,143.19574324212746
9660.008889204939,1095.1014366530853,1250,130.09959023855473
10151.035730970174,1234.7132292769234,1250,141.61140128049928
11301.808877454732,1449.3141220217758,1250,161.88821432327293
11477.022403990215,988.0165291896049,1250,134.6966241063034
9539.581859190208,1240.2980543945241,1250,137.59026023489258
9599.714347587565,1194.7407819905118,1250,135.46465355374326
7854.863755906819,1309.7055601179966,1250,128.2968977650231
8124.5447611935415,1011.30125710232,1250,114.6567910269887
8985.329215708354,1188.295925547744,1250,130.70412447497648
8377.27464482114,1072.7529319122204,1250,119.91160702227809
11148.945042309544,1186.516757636949,1250,145.4835255150144
10433.546978698061,1051.6508658900307,1250,132.49874694925762
9946.16397544277,1183.6960072426357,1250,137.24858955989106
9204.72952909361,1193.870747505857,1250,132.6001950133602
8107.874707177082,1252.6330493203359,1250,127.47512270530876
9600.507282446857,1169.1336729811826,1250,134.01060460491735
10851.765802116783,1251.844017294961,1250,147.42981026354718
9681.660810938889,1066.009676506556,1250,128.50365977116863
11328.661404787592,1039.1853597686777,1250,137.24476865881178
10629.366902601152,1008.3127266952362,1250,130.95175248682006
10917.873303145125,1321.2721023460283,1250,151.92356716398749
8087.389156811532,1253.920206322552,1250,127.37937465772008
10366.503647749854,1284.365916562323,1250,145.95552176790795
10365.24027501832,1084.5221168651733,1250,134.11238466229145
9782.76703253013,1399.7575843720763,1250,148.01893041056152
8892.186524050427,1238.7429550021407,1250,132.75621815181353
11151.253873955051,1081.1096629367225,1250,138.8854395074926
8583.213352884186,1048.0677199618651,1250,119.97192237321907
10394.9713615764,1047.0475472409967,1250,131.9638087827354
9864.639959367923,1364.5525675563863,1250,146.75595952232987
9948.691875591368,1106.6624654207035,1250,132.72433916205642
10125.409672713386,1191.759257511801,1250,138.95064282574995
10452.657638803243,1394.2973464582624,1250,152.7042255301145
10396.768858836977,1444.0539014119086,1250,154.98900416574782
10455.301903477543,1107.9202448750348,1250,136.13899159399267
12288.302994228601,1185.021837918574,1250,152.6402693871894
8945.107768108996,1478.847439635592,1250,145.48374325749214
9266.88311381952,1107.3132681556926,1250,128.13332198225592
9448.52949195559,1219.7551695986647,1250,135.7933293968052
10930.861397448887,882.1450063574175,1250,124.21017540890664
10926.500485311502,1133.4558477204444,1250,140.76764327186328
9587.105556839866,1405.823017310558,1250,146.8483498644309
10213.308159869,1253.7241617438121,1250,143.13446104338675
9951.439885180436,1291.6371100658803,1250,143.40794429480562
11618.010572954878,902.9921660312352,1250,129.55908324619352
11084.617990736242,1385.6439676650423,1250,156.76394510338187
10501.063247900593,1118.716509275418,1250,137.09974658107424
8847.727552099823,1483.4214824295914,1250,144.91326576387164
9095.016313377135,1382.1169885267502,1250,141.81890738626623
10390.511324475772,1445.4996967217785,1250,155.0199004944278
9681.739835690134,1007.0902891659734,1250,124.90243341587802
10002.170847195943,1021.62628345195,1250,127.86543319644905
12677.060531207597,1275.539786889705,1250,160.84822703835778
10778.130449354458,1293.4524339631266,1250,149.3505892230204
9306.410319376673,1184.1563408979534,1250,132.7870161766611
10110.364631359771,1433.2666156103348,1250,152.26738638474333
8842.908201417667,1112.5699332294241,1250,125.4646008224164
9637.068893773985,1119.1624009067232,1250,131.36480600745142
8541.07354548245,875.435457549009,1250,109.37757450043708
8173.155534328766,1331.8835919097787,1250,131.973886812803
9991.78109902078,1300.2646699504883,1250,144.17744596398305
9417.486404091638,1188.1997207689087,1250,133.80496083889673
11613.157500958883,1386.32671267889,1250,160.49737922907786
10941.972132592275,1224.2901344748502,1250,146.40299742085315
10517.96942754924,1244.4765958374471,1250,144.7169197478654
9833.073206345882,1151.4756228671522,1250,134.59595295535706
11122.367945301126,1044.5246941324638,1250,136.33833196042485
11487.358277248642,1166.9468631902623,1250,146.45210388644063
8685.946495302318,1134.5394170764066,1250,125.56782182414186
9125.592112908726,1130.919077747538,1250,128.50093363851295
9406.046481312835,1123.9566274349731,1250,130.0583763123804
9692.042931860165,1192.2272001526712,1250,135.9712746629148
10763.859635180968,1170.605684161548,1250,141.98724039833937
10326.020806627594,1200.9037574458246,1250,140.85769946236005
10540.58077049296,1205.6010407587032,1250,142.59164153403935
9353.17822468303,1089.8160416831297,1250,127.70743859293962
10210.229598504215,1352.8054187880766,1250,148.66043954153724
9770.875372990266,1115.8963615406158,1250,132.08048623645595
9743.829324728431,1132.6326586917014,1250,132.8829819888481
9333.019480888086,1026.76865021997,1250,123.82472654437413
9755.591713738111,1228.2932584612065,1250,138.46430606786447
8918.095842801948,1094.5992299678576,1250,124.97513891849412
9051.938005511787,1033.5986439544558,1250,122.35077995767274
9044.407896360734,1176.2572285408849,1250,130.46716163673722
8657.942193955161,1183.4949039042197,1250,128.04143369921007
9296.533207539585,1088.5221529415646,1250,127.24453523488536
10377.208816373133,1123.1849273623318,1250,136.56075296009058
9529.98613393235,1355.760817200026,1250,143.7797303591576
9079.944366258029,1387.9049457110837,1250,141.99774472975835
9652.20887094734,1063.6638440553643,1250,128.1668012633358
9446.051658937984,1208.2529887946846,1250,135.13383084466042
11254.503859840714,1295.8589770275937,1250,152.7573231436911
10063.906849835708,1351.194717778695,1250,147.50347942046565
8118.962952132514,1229.9329836071825,1250,126.40114130821776
10309.939726625602,1238.657096109478,1250,142.94323350390988
8389.84883401129,1077.9705117985832,1250,120.29303980870645
9833.525577842274,1333.7749805953774,1250,144.86247484712237
11915.264495717662,1120.2677698099892,1250,146.14122913573033
8690.153208028903,1297.8913723710145,1250,134.33614479079267
12614.370011300884,1332.832875996142,1250,164.01388751464503
9251.367276005974,1543.3367151860652,1250,151.1448300550484
10686.799620468913,1105.0784143689968,1250,137.4612764629631
11934.302166337711,1095.6009826321392,1250,144.6387675858362
9378.911481338057,1287.1944986809349,1250,138.98191688068664
9975.094682110745,1204.440855840572,1250,138.64724491175267
10038.691501642797,1333.7375911044194,1250,146.36382187544282
7675.6093602883775,1234.1416663063765,1250,123.11158727478494
9709.796622919483,1109.7004760963262,1250,131.30097294538072
9244.863582066666,883.5468396936936,1250,114.32074178439763
9201.581896398806,1354.8555269927206,1250,141.23350361390646
